,ard,time
6608,"2.3861,2.9270,3
",67.0749998093
6609,"2.5118,3.0527,3
",67.0849997997
6610,"2.5841,3.1280,3
",67.0949997902
6611,"2.5504,3.0776,3
",67.1050000191
6612,"2.4627,2.9686,3
",67.1150000095
6613,"2.4182,2.9054,3
",67.125
6614,"2.4551,2.9287,3
",67.1349999905
6615,"2.5363,3.0082,3
",67.1449999809
6616,"2.5841,3.0560,3
",67.1549999714
6617,"2.5500,3.0406,3
",67.1649999619
6618,"2.4751,2.9824,3
",67.1749999523
6619,"2.4319,2.9500,3
",67.1849999428
6620,"2.4476,2.9685,3
",67.1949999332
6621,"2.4536,2.9762,3
",67.2049999237
6622,"2.2621,2.7582,3
",67.2149999142
6623,"1.9767,2.4757,3
",67.2249999046
6624,"1.6927,2.2054,3
",67.2349998951
6625,"1.4594,1.9962,3
",67.2449998856
6626,"1.3212,1.8838,3
",67.254999876
6627,"1.2813,1.8515,3
",67.2649998665
6628,"1.2846,1.8515,3
",67.2749998569
6629,"1.2999,1.8545,3
",67.2849998474
6630,"1.3075,1.8440,3
",67.2949998379
6631,"1.3058,1.8146,3
",67.3049998283
6632,"1.2891,1.7870,3
",67.3149998188
6633,"1.2692,1.7597,3
",67.3249998093
6634,"1.2509,1.7454,3
",67.3349997997
6635,"1.2401,1.7363,3
",67.3449997902
6636,"1.2354,1.7316,3
",67.3550000191
6637,"1.2355,1.7258,3
",67.3650000095
6638,"1.2354,1.7209,3
",67.375
6639,"1.2352,1.7163,3
",67.3849999905
6640,"1.2355,1.7130,3
",67.3949999809
6641,"1.2339,1.7117,3
",67.4049999714
6642,"0.9963,1.4725,3
",67.4149999619
6643,"0.6677,1.1868,3
",67.4249999523
6644,"0.2564,0.9154,3
",67.4349999428
6645,"0.0571,0.7744,3
",67.4449999332
6646,"0.1844,0.9232,3
",67.4549999237
6647,"0.4435,1.1105,3
",67.4649999142
6648,"0.6386,1.2441,3
",67.4749999046
6649,"0.7950,1.3544,3
",67.4849998951
6650,"0.9099,1.4341,3
",67.4949998856
6651,"1.0421,1.5597,3
",67.504999876
6652,"1.1219,1.6397,3
",67.5149998665
6653,"1.2492,1.7480,3
",67.5249998569
6654,"1.3703,1.8606,3
",67.5349998474
6655,"1.4809,1.9756,3
",67.5449998379
6656,"1.5925,2.0894,3
",67.5549998283
