,x,y,time,ard
623,[50264 50582 61485],[50472 61035 61240],1509850221163,[ 0.0111  0.6378  1.2     1.7   ]
624,[50266 50582 61485],[50472 61035 61240],1509850221179,[ 0.0111  0.6378  1.2     1.7   ]
625,[50265 50592 61485],[50474 61042 61239],1509850221179,[ 0.0108  0.6378  1.2     1.7   ]
626,[50266 50583 61485],[50473 61035 61240],1509850221195,[ 0.0111  0.6378  1.2     1.7   ]
627,[50266 50590 61485],[50474 61041 61239],1509850221195,[ 0.0111  0.6381  1.2     1.7   ]
628,[50265 50582 61480],[50473 61035 61237],1509850221211,[ 0.0111  0.6378  1.2     1.7   ]
629,[50264 50583 61485],[50473 61035 61239],1509850221227,[ 0.0111  0.6378  1.2     1.7   ]
630,[50265 50580 61480],[50472 61033 61238],1509850221227,[ 0.0111  0.6378  1.2     1.7   ]
631,[50265 50582 61485],[50472 61035 61239],1509850221243,[ 0.0108  0.6377  1.2     1.7   ]
632,[50265 50590 61485],[50472 61042 61239],1509850221259,[ 0.0111  0.6382  1.2     1.7   ]
633,[50266 50584 61486],[50472 61033 61239],1509850221259,[ 0.0108  0.6381  1.2     1.7   ]
634,[50265 50591 61485],[50473 61042 61239],1509850221275,[ 0.0108  0.6378  1.2     1.7   ]
635,[50263 50584 61485],[50473 61035 61239],1509850221275,[ 0.0111  0.6378  2.5     3.    ]
636,[50266 50591 61486],[50473 61040 61239],1509850221291,[ 0.0111  0.6377  2.5     3.    ]
637,[50265 50579 61484],[50472 61035 61239],1509850221307,[ 0.0111  0.6382  2.5     3.    ]
638,[50265 50592 61480],[50472 61043 61239],1509850221307,[ 0.0108  0.6378  2.5     3.    ]
639,[50265 50582 61486],[50473 61035 61239],1509850221323,[ 0.0108  0.6377  2.5     3.    ]
640,[50265 50583 61485],[50472 61036 61240],1509850221339,[ 0.0111  0.6382  2.5     3.    ]
641,[50265 50591 61486],[50471 61042 61239],1509850221339,[ 0.0108  0.6381  2.5     3.    ]
642,[50265 50582 61485],[50472 61036 61238],1509850221355,[ 0.0108  0.6378  2.5     3.    ]
643,[50266 50581 61485],[50473 61035 61240],1509850221355,[ 0.0108  0.6378  2.5     3.    ]
644,[50265 50582 61486],[50472 61034 61239],1509850221371,[ 0.0111  0.6382  2.5     3.    ]
645,[50266 50582 61484],[50472 61035 61240],1509850221387,[ 0.0111  0.6378  2.5     3.    ]
646,[50266 50583 61486],[50473 61034 61239],1509850221388,[ 0.0111  0.6381  2.5     3.    ]
647,[50264 50583 61485],[50474 61036 61239],1509850221403,[ 0.0111  0.6378  2.5     3.    ]
648,[50266 50582 61485],[50473 61035 61239],1509850221419,[ 0.0111  0.6381  2.5     3.    ]
649,[50266 50581 61486],[50472 61034 61239],1509850221419,[ 0.0108  0.6378  2.5     3.    ]
650,[50265 50582 61485],[50474 61035 61239],1509850221435,[ 0.0108  0.6381  2.5     3.    ]
651,[50264 50582 61485],[50473 61034 61239],1509850221435,[ 0.0111  0.6378  2.5     3.    ]
652,[50264 50585 61486],[50473 61034 61239],1509850221451,[ 0.0111  0.6378  2.5     3.    ]
653,[50265 50584 61485],[50474 61035 61239],1509850221467,[ 0.0108  0.6378  2.5     3.    ]
654,[50266 50581 61486],[50473 61035 61238],1509850221467,[ 0.0108  0.6378  2.5     3.    ]
655,[50266 50591 61486],[50473 61042 61239],1509850221483,[ 0.0108  0.6378  2.5     3.    ]
656,[50265 50590 61485],[50471 61041 61239],1509850221499,[ 0.0111  0.6378  2.5     3.    ]
657,[50264 50583 61485],[50472 61033 61239],1509850221500,[ 0.0108  0.6378  2.5     3.    ]
658,[50265 50591 61485],[50473 61041 61239],1509850221515,[ 0.0108  0.6378  2.5     3.    ]
659,[50264 50590 61484],[50473 61042 61239],1509850221515,[ 0.0108  0.6378  2.5     3.    ]
660,[50266 50582 61485],[50473 61034 61239],1509850221531,[ 0.011   0.6381  1.2     1.7   ]
661,[50265 50589 61485],[50472 61039 61238],1509850221546,[ 0.0111  0.6378  1.2     1.7   ]
662,[50265 50582 61485],[50471 61035 61239],1509850221547,[ 0.0111  0.6381  1.2     1.7   ]
663,[50265 50592 61486],[50473 61042 61239],1509850221563,[ 0.0108  0.6378  1.2     1.7   ]
664,[50265 50589 61485],[50473 61042 61239],1509850221578,[ 0.0111  0.6378  1.2     1.7   ]
665,[50264 50590 61484],[50474 61040 61239],1509850221579,[ 0.0111  0.6378  1.2     1.7   ]
666,[50265 50582 61486],[50472 61033 61240],1509850221595,[ 0.0108  0.6378  1.2     1.7   ]
667,[50265 50592 61485],[50473 61040 61238],1509850221596,[ 0.0111  0.6378  1.2     1.7   ]
668,[50265 50590 61485],[50472 61041 61239],1509850221612,[ 0.0108  0.6378  1.2     1.7   ]
669,[50265 50582 61486],[50473 61034 61239],1509850221628,[ 0.0111  0.6378  1.2     1.7   ]
670,[50264 50582 61485],[50472 61034 61239],1509850221629,[ 0.0111  0.6378  1.2     1.7   ]
671,[50265 50581 61486],[50472 61034 61238],1509850221641,[ 0.0108  0.6377  1.2     1.7   ]
672,[50265 50591 61485],[50473 61042 61239],1509850221657,[ 0.0111  0.6382  1.2     1.7   ]
673,[50265 50590 61484],[50473 61041 61239],1509850221657,[ 0.0108  0.6378  1.2     1.7   ]
674,[50265 50582 61486],[50473 61034 61238],1509850221675,[ 0.0111  0.6378  1.2     1.7   ]
675,[50264 50581 61486],[50473 61036 61239],1509850221676,[ 0.0111  0.6381  1.2     1.7   ]
676,[50266 50583 61485],[50474 61036 61239],1509850221691,[ 0.0111  0.6378  1.2     1.7   ]
677,[50265 50582 61480],[50472 61034 61237],1509850221707,[ 0.0111  0.6378  1.2     1.7   ]
678,[50266 50582 61485],[50473 61034 61239],1509850221707,[ 0.0108  0.6378  1.2     1.7   ]
679,[50265 50582 61485],[50472 61034 61239],1509850221723,[ 0.0111  0.6379  1.2     1.7   ]
680,[50265 50589 61485],[50473 61041 61239],1509850221739,[ 0.0111  0.6381  1.2     1.7   ]
681,[50266 50581 61484],[50472 61034 61239],1509850221739,[ 0.0111  0.6381  1.2     1.7   ]
682,[50265 50590 61485],[50473 61043 61239],1509850221755,[ 0.0108  0.6381  1.2     1.7   ]
683,[50265 50580 61485],[50471 61036 61240],1509850221756,[ 0.0111  0.6378  1.2     1.7   ]
684,[50265 50591 61486],[50472 61040 61239],1509850221769,[ 0.0111  0.6378  1.2     1.7   ]
685,[50264 50582 61485],[50473 61034 61239],1509850221785,[ 0.0111  0.6378  1.2     1.7   ]
686,[50265 50584 61486],[50472 61034 61239],1509850221786,[ 0.0111  0.6379  1.2     1.7   ]
687,[50265 50590 61485],[50472 61042 61239],1509850221801,[ 0.0108  0.6378  1.2     1.7   ]
688,[50265 50582 61485],[50473 61034 61239],1509850221817,[ 0.0111  0.6378  1.2     1.7   ]
689,[50265 50582 61486],[50472 61036 61239],1509850221817,[ 0.0108  0.6378  1.2     1.7   ]
690,[50266 50581 61486],[50472 61034 61238],1509850221833,[ 0.0111  0.6378  1.2     1.7   ]
691,[50264 50582 61485],[50473 61034 61238],1509850221834,[ 0.0108  0.6378  1.2     1.7   ]
692,[50266 50591 61484],[50473 61040 61239],1509850221849,[ 0.0111  0.6381  1.2     1.7   ]
693,[50265 50582 61479],[50471 61035 61238],1509850221865,[ 0.0111  0.6378  1.2     1.7   ]
694,[50266 50581 61486],[50473 61034 61239],1509850221865,[ 0.0111  0.6382  1.2     1.7   ]
695,[50265 50592 61486],[50472 61042 61239],1509850221881,[ 0.0111  0.6378  1.2     1.7   ]
696,[50266 50582 61486],[50472 61035 61239],1509850221897,[ 0.0111  0.6378  1.2     1.7   ]
697,[50265 50583 61485],[50473 61035 61239],1509850221897,[ 0.0108  0.6378  1.2     1.7   ]
698,[50265 50581 61485],[50472 61033 61239],1509850221913,[ 0.0111  0.6378  1.2     1.7   ]
699,[50266 50582 61485],[50472 61033 61239],1509850221914,[ 0.0111  0.6378  1.2     1.7   ]
700,[50265 50582 61486],[50473 61034 61239],1509850221929,[ 0.0111  0.6381  1.2     1.7   ]
701,[50266 50582 61485],[50473 61035 61238],1509850221945,[ 0.0111  0.6378  1.2     1.7   ]
702,[50266 50591 61485],[50473 61041 61239],1509850221945,[ 0.0111  0.6378  1.2     1.7   ]
703,[50266 50582 61485],[50473 61035 61240],1509850221961,[ 0.0108  0.6378  1.2     1.7   ]
704,[50265 50583 61486],[50472 61036 61239],1509850221977,[ 0.0111  0.6378  1.2     1.7   ]
705,[50266 50582 61485],[50473 61033 61240],1509850221977,[ 0.0111  0.6378  1.2     1.7   ]
706,[50265 50591 61485],[50471 61040 61239],1509850221994,[ 0.0108  0.6378  1.2     1.7   ]
707,[50265 50590 61486],[50473 61042 61239],1509850221995,[ 0.0108  0.6378  1.2     1.7   ]
708,[50265 50590 61485],[50472 61041 61238],1509850222010,[ 0.0108  0.6381  1.2     1.7   ]
709,[50265 50591 61485],[50473 61041 61240],1509850222026,[ 0.0111  0.6381  1.2     1.7   ]
710,[50266 50590 61485],[50474 61039 61239],1509850222027,[ 0.0111  0.6382  2.5     3.    ]
711,[50265 50589 61486],[50472 61041 61239],1509850222042,[ 0.0108  0.6382  2.5     3.    ]
712,[50265 50584 61486],[50474 61034 61239],1509850222058,[ 0.0111  0.6378  2.5     3.    ]
713,[50266 50591 61485],[50473 61041 61240],1509850222059,[ 0.0108  0.6378  2.5     3.    ]
714,[50265 50583 61486],[50471 61035 61239],1509850222074,[ 0.0111  0.6378  2.5     3.    ]
715,[50265 50583 61485],[50473 61036 61239],1509850222075,[ 0.0111  0.6378  2.5     3.    ]
716,[50264 50580 61485],[50472 61034 61239],1509850222090,[ 0.0111  0.6381  2.5     3.    ]
717,[50264 50590 61485],[50472 61040 61239],1509850222106,[ 0.0111  0.6378  2.5     3.    ]
718,[50284 50581 61485],[50474 61036 61239],1509850222107,[ 0.0111  0.6377  2.5     3.    ]
719,[50266 50590 61485],[50472 61041 61239],1509850222122,[ 0.0111  0.6378  2.5     3.    ]
720,[50266 50582 61486],[50472 61034 61239],1509850222138,[ 0.0111  0.6378  2.5     3.    ]
721,[50265 50581 61485],[50471 61034 61238],1509850222139,[ 0.0111  0.6382  2.5     3.    ]
722,[50264 50592 61486],[50472 61040 61239],1509850222154,[ 0.0111  0.6378  2.5     3.    ]
723,[50265 50580 61485],[50472 61034 61239],1509850222155,[ 0.0108  0.6378  2.5     3.    ]
724,[50265 50584 61485],[50472 61035 61240],1509850222170,[ 0.0111  0.6378  2.5     3.    ]
725,[50264 50590 61486],[50472 61040 61238],1509850222186,[ 0.0111  0.6378  2.5     3.    ]
726,[50265 50590 61486],[50473 61040 61239],1509850222186,[ 0.0111  0.6378  2.5     3.    ]
727,[50266 50591 61485],[50474 61042 61239],1509850222202,[ 0.0111  0.6378  2.5     3.    ]
728,[50265 50583 61485],[50472 61034 61239],1509850222218,[ 0.0111  0.6378  2.5     3.    ]
729,[50265 50590 61486],[50474 61042 61239],1509850222218,[ 0.0111  0.6378  2.5     3.    ]
730,[50264 50590 61486],[50473 61041 61239],1509850222234,[ 0.0111  0.6378  2.5     3.    ]
731,[50266 50580 61485],[50472 61033 61239],1509850222234,[ 0.0108  0.6378  2.5     3.    ]
732,[50265 50582 61485],[50473 61034 61238],1509850222250,[ 0.0108  0.6378  2.5     3.    ]
733,[50264 50584 61484],[50472 61034 61238],1509850222266,[ 0.0111  0.6378  2.5     3.    ]
734,[50266 50582 61485],[50472 61034 61238],1509850222266,[ 0.0108  0.6381  2.5     3.    ]
735,[50265 50582 61486],[50472 61034 61238],1509850222282,[ 0.011   0.6378  1.2     1.7   ]
736,[50265 50591 61486],[50472 61041 61239],1509850222298,[ 0.0111  0.6378  1.2     1.7   ]
737,[50265 50581 61485],[50472 61035 61238],1509850222298,[ 0.0108  0.6381  1.2     1.7   ]
738,[50265 50592 61484],[50473 61042 61238],1509850222314,[ 0.0108  0.6378  1.2     1.7   ]
739,[50266 50591 61485],[50474 61041 61238],1509850222330,[ 0.0111  0.6381  1.2     1.7   ]
740,[50265 50591 61486],[50472 61041 61239],1509850222330,[ 0.0111  0.6378  1.2     1.7   ]
741,[50264 50582 61485],[50472 61033 61239],1509850222346,[ 0.0111  0.6378  1.2     1.7   ]
742,[50266 50589 61484],[50472 61041 61239],1509850222346,[ 0.0111  0.6378  1.2     1.7   ]
743,[50265 50590 61486],[50472 61041 61238],1509850222362,[ 0.0108  0.6382  1.2     1.7   ]
744,[50265 50581 61485],[50473 61034 61238],1509850222378,[ 0.0111  0.6381  1.2     1.7   ]
745,[50265 50583 61485],[50472 61034 61238],1509850222379,[ 0.0108  0.6382  1.2     1.7   ]
746,[50266 50583 61485],[50472 61034 61239],1509850222394,[ 0.0111  0.6378  1.2     1.7   ]
747,[50266 50591 61485],[50472 61041 61239],1509850222410,[ 0.0111  0.6378  1.2     1.7   ]
748,[50265 50582 61485],[50472 61034 61239],1509850222411,[ 0.0111  0.6378  1.2     1.7   ]
749,[50266 50583 61486],[50473 61033 61238],1509850222426,[ 0.0111  0.6381  1.2     1.7   ]
750,[50264 50582 61484],[50473 61036 61239],1509850222427,[ 0.0111  0.6377  1.2     1.7   ]
751,[50265 50581 61486],[50472 61034 61238],1509850222442,[ 0.0108  0.6382  1.2     1.7   ]
752,[50265 50582 61487],[50472 61034 61239],1509850222458,[ 0.0111  0.6378  1.2     1.7   ]
753,[50264 50581 61485],[50471 61034 61238],1509850222459,[ 0.0111  0.6378  1.2     1.7   ]
754,[50266 50581 61485],[50473 61034 61238],1509850222474,[ 0.0111  0.6378  1.2     1.7   ]
755,[50265 50589 61486],[50472 61041 61239],1509850222490,[ 0.0108  0.6378  1.2     1.7   ]
756,[50264 50592 61486],[50473 61042 61239],1509850222491,[ 0.0111  0.6378  1.2     1.7   ]
757,[50266 50592 61485],[50473 61042 61239],1509850222506,[ 0.0111  0.6378  1.2     1.7   ]
758,[50265 50583 61485],[50473 61034 61239],1509850222507,[ 0.0108  0.6378  1.2     1.7   ]
759,[50265 50580 61485],[50471 61033 61239],1509850222522,[ 0.0111  0.6378  1.2     1.7   ]
760,[50265 50582 61485],[50474 61033 61238],1509850222537,[ 0.0111  0.6378  1.2     1.7   ]
761,[50264 50581 61485],[50472 61034 61239],1509850222540,[ 0.0108  0.6378  1.2     1.7   ]
762,[50265 50580 61485],[50473 61034 61239],1509850222552,[ 0.0111  0.6378  1.2     1.7   ]
763,[50264 50582 61485],[50473 61036 61239],1509850222568,[ 0.0108  0.6378  1.2     1.7   ]
764,[50267 50580 61486],[50473 61034 61239],1509850222569,[ 0.0111  0.6378  1.2     1.7   ]
765,[50263 50584 61485],[50472 61034 61238],1509850222584,[ 0.0111  0.6378  1.2     1.7   ]
766,[50265 50581 61486],[50471 61035 61239],1509850222585,[ 0.0108  0.6381  1.2     1.7   ]
767,[50265 50582 61486],[50472 61034 61238],1509850222602,[ 0.0108  0.6377  1.2     1.7   ]
768,[50265 50581 61486],[50472 61035 61239],1509850222618,[ 0.0111  0.6382  1.2     1.7   ]
769,[50264 50591 61486],[50472 61040 61239],1509850222619,[ 0.0111  0.6378  1.2     1.7   ]
770,[50264 50580 61485],[50473 61034 61239],1509850222634,[ 0.0111  0.6378  1.2     1.7   ]
771,[50264 50582 61485],[50472 61035 61239],1509850222648,[ 0.0111  0.6378  1.2     1.7   ]
772,[50266 50591 61484],[50471 61042 61238],1509850222649,[ 0.0108  0.6378  1.2     1.7   ]
773,[50264 50591 61485],[50472 61041 61239],1509850222664,[ 0.0111  0.6381  1.2     1.7   ]
774,[50264 50581 61486],[50472 61035 61239],1509850222665,[ 0.0108  0.6378  1.2     1.7   ]
775,[50264 50591 61485],[50474 61041 61239],1509850222680,[ 0.0111  0.6379  1.2     1.7   ]
776,[50266 50583 61487],[50473 61034 61239],1509850222696,[ 0.0111  0.6381  1.2     1.7   ]
777,[50265 50581 61486],[50473 61035 61239],1509850222697,[ 0.0111  0.6378  1.2     1.7   ]
778,[50265 50583 61486],[50472 61033 61240],1509850222712,[ 0.0111  0.6378  1.2     1.7   ]
779,[50266 50583 61485],[50472 61035 61239],1509850222728,[ 0.0111  0.6382  1.2     1.7   ]
780,[50264 50591 61485],[50472 61042 61238],1509850222729,[ 0.0111  0.6378  1.2     1.7   ]
781,[50266 50582 61485],[50473 61035 61239],1509850222744,[ 0.0111  0.6378  1.2     1.7   ]
782,[50267 50584 61485],[50472 61034 61239],1509850222745,[ 0.0111  0.6378  1.2     1.7   ]
783,[50266 50581 61486],[50472 61034 61239],1509850222760,[ 0.0111  0.6378  1.2     1.7   ]
784,[50266 50583 61485],[50472 61035 61238],1509850222776,[ 0.0111  0.6378  1.2     1.7   ]
785,[50266 50583 61486],[50472 61035 61238],1509850222777,[ 0.0108  0.6378  2.5     3.    ]
786,[50265 50582 61485],[50472 61034 61239],1509850222792,[ 0.0111  0.6378  2.5     3.    ]
787,[50265 50582 61485],[50473 61033 61238],1509850222810,[ 0.0108  0.6378  2.5     3.    ]
788,[50266 50581 61485],[50473 61033 61238],1509850222810,[ 0.0111  0.6377  2.5     3.    ]
789,[50265 50581 61486],[50470 61035 61239],1509850222826,[ 0.0108  0.6381  2.5     3.    ]
790,[50265 50593 61486],[50473 61040 61239],1509850222827,[ 0.0111  0.6378  2.5     3.    ]
791,[50266 50591 61486],[50472 61041 61239],1509850222842,[ 0.0111  0.6378  2.5     3.    ]
792,[50265 50591 61485],[50472 61040 61239],1509850222858,[ 0.0111  0.6378  2.5     3.    ]
793,[50264 50584 61485],[50471 61035 61239],1509850222859,[ 0.0111  0.6378  2.5     3.    ]
794,[50266 50581 61485],[50473 61034 61238],1509850222874,[ 0.0111  0.6378  2.5     3.    ]
795,[50266 50581 61485],[50471 61034 61238],1509850222890,[ 0.0108  0.6378  2.5     3.    ]
796,[50264 50582 61480],[50472 61034 61237],1509850222890,[ 0.0108  0.6378  2.5     3.    ]
797,[50264 50582 61486],[50472 61034 61238],1509850222906,[ 0.0111  0.6378  2.5     3.    ]
798,[50265 50581 61485],[50473 61035 61239],1509850222907,[ 0.0108  0.6381  2.5     3.    ]
799,[50265 50591 61485],[50473 61041 61239],1509850222922,[ 0.0111  0.6382  2.5     3.    ]
800,[50265 50581 61485],[50472 61034 61239],1509850222938,[ 0.0111  0.6382  2.5     3.    ]
801,[50266 50580 61485],[50472 61035 61239],1509850222939,[ 0.0111  0.6378  2.5     3.    ]
802,[50266 50583 61480],[50472 61034 61237],1509850222954,[ 0.0111  0.6378  2.5     3.    ]
803,[50266 50581 61486],[50473 61034 61239],1509850222970,[ 0.0111  0.6378  2.5     3.    ]
804,[50265 50581 61485],[50472 61035 61239],1509850222970,[ 0.0108  0.6378  2.5     3.    ]
805,[50265 50582 61480],[50473 61035 61238],1509850222986,[ 0.0111  0.6381  2.5     3.    ]
806,[50265 50580 61479],[50472 61034 61237],1509850222987,[ 0.0108  0.6378  2.5     3.    ]
807,[50253 50584 61485],[50472 61035 61239],1509850223002,[ 0.0108  0.6377  2.5     3.    ]
808,[50265 50584 61486],[50472 61034 61238],1509850223018,[ 0.0111  0.6381  2.5     3.    ]
809,[50265 50582 61485],[50473 61033 61239],1509850223018,[ 0.0108  0.6381  2.5     3.    ]
810,[50265 50591 61485],[50473 61042 61239],1509850223034,[ 0.011   0.6382  1.2     1.7   ]
811,[50265 50591 61486],[50472 61041 61238],1509850223050,[ 0.0111  0.6377  1.2     1.7   ]
812,[50264 50591 61485],[50473 61042 61239],1509850223050,[ 0.0108  0.6378  1.2     1.7   ]
813,[50266 50583 61486],[50472 61034 61238],1509850223066,[ 0.0108  0.6378  1.2     1.7   ]
814,[50266 50591 61485],[50473 61041 61239],1509850223067,[ 0.0111  0.6377  1.2     1.7   ]
815,[50265 50579 61484],[50472 61034 61238],1509850223082,[ 0.0111  0.6378  1.2     1.7   ]
816,[50266 50582 61486],[50473 61036 61239],1509850223098,[ 0.0111  0.6378  1.2     1.7   ]
817,[50266 50584 61486],[50472 61035 61239],1509850223099,[ 0.0111  0.6381  1.2     1.7   ]
818,[50266 50582 61480],[50472 61034 61236],1509850223114,[ 0.0111  0.6378  1.2     1.7   ]
819,[50265 50582 61485],[50472 61035 61238],1509850223130,[ 0.0111  0.6381  1.2     1.7   ]
820,[50265 50582 61485],[50471 61034 61239],1509850223130,[ 0.0108  0.6378  1.2     1.7   ]
821,[50265 50583 61486],[50473 61034 61239],1509850223146,[ 0.0108  0.6378  1.2     1.7   ]
822,[50265 50589 61485],[50472 61041 61239],1509850223147,[ 0.0111  0.6382  1.2     1.7   ]
823,[50264 50581 61485],[50473 61034 61238],1509850223162,[ 0.0111  0.6378  1.2     1.7   ]
824,[50264 50582 61486],[50472 61034 61238],1509850223178,[ 0.0108  0.6378  1.2     1.7   ]
825,[50266 50591 61486],[50472 61041 61239],1509850223178,[ 0.0111  0.6378  1.2     1.7   ]
826,[50266 50589 61485],[50472 61042 61239],1509850223194,[ 0.0111  0.6378  1.2     1.7   ]
827,[50266 50589 61485],[50472 61042 61239],1509850223210,[ 0.0111  0.6378  1.2     1.7   ]
828,[50265 50582 61485],[50474 61034 61238],1509850223210,[ 0.0111  0.6377  1.2     1.7   ]
829,[50266 50582 61487],[50472 61035 61238],1509850223226,[ 0.0108  0.6381  1.2     1.7   ]
830,[50265 50590 61486],[50471 61040 61238],1509850223227,[ 0.0111  0.6378  1.2     1.7   ]
831,[50265 50590 61479],[50472 61040 61238],1509850223242,[ 0.0111  0.6378  1.2     1.7   ]
832,[50265 50582 61485],[50473 61035 61239],1509850223258,[ 0.0108  0.6381  1.2     1.7   ]
833,[50265 50590 61485],[50472 61040 61238],1509850223258,[ 0.0111  0.6378  1.2     1.7   ]
834,[50265 50591 61486],[50473 61042 61238],1509850223274,[ 0.0108  0.6381  1.2     1.7   ]
835,[50265 50593 61486],[50472 61042 61238],1509850223290,[ 0.0108  0.6382  1.2     1.7   ]
836,[50265 50580 61486],[50472 61034 61239],1509850223290,[ 0.0111  0.6378  1.2     1.7   ]
837,[50266 50591 61485],[50473 61040 61239],1509850223306,[ 0.0108  0.6378  1.2     1.7   ]
838,[50264 50580 61485],[50472 61034 61239],1509850223307,[ 0.0111  0.6378  1.2     1.7   ]
839,[50266 50583 61486],[50472 61034 61238],1509850223322,[ 0.0111  0.6378  1.2     1.7   ]
840,[50266 50591 61485],[50473 61040 61239],1509850223336,[ 0.0108  0.6381  1.2     1.7   ]
841,[50265 50581 61484],[50472 61035 61239],1509850223337,[ 0.0108  0.6378  1.2     1.7   ]
842,[50265 50580 61486],[50473 61034 61239],1509850223352,[ 0.0111  0.6381  1.2     1.7   ]
843,[50265 50580 61485],[50471 61033 61238],1509850223368,[ 0.0108  0.6378  1.2     1.7   ]
844,[50266 50583 61485],[50473 61034 61238],1509850223369,[ 0.0108  0.6382  1.2     1.7   ]
845,[50265 50581 61485],[50473 61033 61238],1509850223386,[ 0.0111  0.6378  1.2     1.7   ]
846,[50265 50582 61486],[50473 61035 61239],1509850223387,[ 0.0111  0.6377  1.2     1.7   ]
847,[50265 50591 61486],[50473 61038 61238],1509850223402,[ 0.0111  0.6381  1.2     1.7   ]
848,[50265 50590 61485],[50473 61042 61239],1509850223418,[ 0.0108  0.6378  1.2     1.7   ]
849,[50265 50583 61485],[50471 61035 61238],1509850223419,[ 0.0111  0.6378  1.2     1.7   ]
850,[50266 50580 61485],[50472 61034 61239],1509850223432,[ 0.0108  0.6378  1.2     1.7   ]
851,[50264 50581 61485],[50472 61035 61239],1509850223450,[ 0.0111  0.6381  1.2     1.7   ]
852,[50264 50590 61485],[50471 61041 61238],1509850223450,[ 0.0111  0.6377  1.2     1.7   ]
853,[50264 50581 61485],[50472 61034 61238],1509850223464,[ 0.0108  0.6378  1.2     1.7   ]
854,[50266 50583 61485],[50471 61034 61238],1509850223465,[ 0.0108  0.6378  1.2     1.7   ]
855,[50266 50582 61485],[50472 61034 61238],1509850223480,[ 0.0111  0.6378  1.2     1.7   ]
856,[50265 50582 61479],[50472 61034 61237],1509850223496,[ 0.0108  0.6378  1.2     1.7   ]
857,[50266 50592 61484],[50471 61042 61238],1509850223497,[ 0.0108  0.6378  1.2     1.7   ]
858,[50266 50582 61485],[50472 61035 61239],1509850223512,[ 0.0111  0.6378  1.2     1.7   ]
859,[50265 50580 61486],[50472 61035 61239],1509850223529,[ 0.0111  0.6381  1.2     1.7   ]
860,[50265 50581 61485],[50471 61033 61239],1509850223530,[ 0.0111  0.6381  2.5     3.    ]
861,[50264 50589 61485],[50472 61041 61238],1509850223546,[ 0.0108  0.6381  2.5     3.    ]
862,[50265 50591 61485],[50471 61042 61238],1509850223546,[ 0.0111  0.6382  2.5     3.    ]
863,[50265 50591 61485],[50471 61041 61239],1509850223562,[ 0.0111  0.6381  2.5     3.    ]
864,[50264 50582 61485],[50472 61036 61238],1509850223578,[ 0.0108  0.6378  2.5     3.    ]
865,[50265 50582 61486],[50472 61035 61239],1509850223578,[ 0.0108  0.6378  2.5     3.    ]
866,[50265 50582 61485],[50473 61035 61239],1509850223594,[ 0.0108  0.6378  2.5     3.    ]
867,[50265 50583 61485],[50473 61034 61238],1509850223609,[ 0.0108  0.6382  2.5     3.    ]
868,[50265 50582 61485],[50473 61034 61239],1509850223610,[ 0.0111  0.6378  2.5     3.    ]
869,[50265 50582 61485],[50472 61035 61238],1509850223626,[ 0.0111  0.6382  2.5     3.    ]
870,[50266 50582 61485],[50472 61034 61239],1509850223626,[ 0.0111  0.6378  2.5     3.    ]
871,[50266 50582 61485],[50472 61034 61238],1509850223641,[ 0.0111  0.6378  2.5     3.    ]
872,[50266 50582 61480],[50472 61034 61237],1509850223658,[ 0.0111  0.6382  2.5     3.    ]
873,[50265 50581 61486],[50471 61034 61239],1509850223658,[ 0.0111  0.6378  2.5     3.    ]
874,[50265 50582 61486],[50473 61035 61239],1509850223674,[ 0.0111  0.6378  2.5     3.    ]
875,[50264 50583 61485],[50472 61035 61239],1509850223689,[ 0.0108  0.6381  2.5     3.    ]
876,[50265 50582 61486],[50472 61035 61238],1509850223690,[ 0.0108  0.6378  2.5     3.    ]
877,[50265 50581 61484],[50472 61035 61239],1509850223706,[ 0.0108  0.6378  2.5     3.    ]
878,[50265 50592 61485],[50472 61041 61239],1509850223706,[ 0.0111  0.6378  2.5     3.    ]
879,[50265 50591 61486],[50472 61040 61239],1509850223722,[ 0.0108  0.6378  2.5     3.    ]
880,[50265 50583 61485],[50473 61033 61238],1509850223738,[ 0.0111  0.6381  2.5     3.    ]
881,[50266 50580 61486],[50472 61035 61238],1509850223738,[ 0.0111  0.6378  2.5     3.    ]
882,[50265 50584 61485],[50473 61034 61239],1509850223754,[ 0.0111  0.6381  2.5     3.    ]
883,[50265 50584 61486],[50473 61034 61238],1509850223769,[ 0.0111  0.6377  2.5     3.    ]
884,[50265 50582 61485],[50472 61035 61238],1509850223770,[ 0.0111  0.6378  2.5     3.    ]
885,[50265 50590 61486],[50472 61041 61239],1509850223786,[ 0.011   0.6378  1.2     1.7   ]
886,[50266 50590 61485],[50473 61041 61239],1509850223786,[ 0.0111  0.6378  1.2     1.7   ]
887,[50265 50580 61485],[50474 61035 61239],1509850223802,[ 0.0108  0.6378  1.2     1.7   ]
888,[50265 50581 61485],[50474 61034 61239],1509850223818,[ 0.0111  0.6378  1.2     1.7   ]
889,[50265 50582 61485],[50472 61035 61239],1509850223818,[ 0.0111  0.6378  1.2     1.7   ]
890,[50265 50592 61485],[50472 61041 61239],1509850223834,[ 0.0111  0.6377  1.2     1.7   ]
891,[50264 50582 61486],[50472 61035 61239],1509850223849,[ 0.0111  0.6379  1.2     1.7   ]
892,[50265 50581 61485],[50472 61034 61238],1509850223850,[ 0.0108  0.6378  1.2     1.7   ]
893,[50265 50582 61486],[50472 61034 61238],1509850223866,[ 0.0108  0.6381  1.2     1.7   ]
