,x,y,time
499,[65344 65688 77799],[68330 55668 68918],1509230489085
500,[65344 65688 77800],[68331 55667 68919],1509230489094
501,[65344 65689 77800],[68330 55668 68919],1509230489104
502,[65343 65688 77799],[68332 55667 68918],1509230489115
503,[65343 65689 77800],[68331 55668 68917],1509230489124
504,[65344 65688 77799],[68332 55667 68918],1509230489135
505,[65344 65688 77801],[68331 55667 68918],1509230489145
506,[65342 65688 77801],[68332 55667 68916],1509230489154
507,[65352 65688 77800],[68326 55667 68917],1509230489164
508,[65344 65688 77801],[68332 55667 68917],1509230489174
509,[65352 65688 77801],[68326 55667 68918],1509230489186
510,[65352 65688 77800],[68326 55667 68918],1509230489195
511,[65352 65688 77800],[68325 55668 68917],1509230489205
512,[65352 65688 77801],[68326 55667 68919],1509230489215
513,[65352 65689 77800],[68325 55667 68918],1509230489225
514,[65341 65688 77800],[68331 55667 68917],1509230489234
515,[65352 65688 77799],[68327 55668 68918],1509230489246
516,[65344 65688 77800],[68331 55668 68918],1509230489254
517,[65352 65688 77799],[68325 55667 68917],1509230489265
518,[65342 65688 77799],[68331 55667 68917],1509230489275
519,[65350 65688 77800],[68327 55668 68918],1509230489285
520,[65352 65689 77799],[68325 55667 68918],1509230489295
521,[65351 65688 77799],[68327 55667 68918],1509230489305
522,[65343 65689 77800],[68333 55668 68918],1509230489314
523,[65344 65689 77800],[68332 55667 68918],1509230489324
524,[65344 65689 77800],[68331 55667 68918],1509230489335
525,[65344 65689 77800],[68331 55667 68918],1509230489346
526,[65342 65689 77801],[68332 55668 68918],1509230489354
527,[65345 65689 77800],[68332 55667 68918],1509230489365
528,[65342 65688 77799],[68331 55667 68918],1509230489374
529,[65344 65689 77799],[68332 55667 68918],1509230489384
530,[65346 65688 77800],[68332 55667 68918],1509230489394
531,[65351 65689 77800],[68327 55668 68918],1509230489404
532,[65350 65689 77800],[68326 55667 68918],1509230489415
533,[65344 65687 77799],[68332 55667 68918],1509230489424
534,[65343 65688 77801],[68332 55667 68918],1509230489434
535,[65352 65688 77799],[68327 55668 68918],1509230489445
536,[65349 65689 77801],[68326 55667 68918],1509230489454
537,[65353 65689 77799],[68327 55668 68919],1509230489464
538,[65344 65688 77800],[68332 55667 68918],1509230489474
539,[65342 65688 77801],[68331 55668 68918],1509230489485
540,[65344 65689 77799],[68332 55668 68918],1509230489495
541,[65344 65689 77800],[68331 55667 68918],1509230489504
542,[65351 65689 77801],[68327 55668 68917],1509230489514
543,[65343 65689 77799],[68331 55668 68918],1509230489525
544,[65351 65688 77800],[68326 55668 68918],1509230489535
545,[65345 65688 77799],[68331 55668 68917],1509230489544
546,[65343 65689 77800],[68332 55667 68918],1509230489554
547,[65351 65687 77799],[68327 55667 68917],1509230489565
548,[65344 65688 77801],[68330 55667 68918],1509230489574
549,[65351 65688 77800],[68326 55667 68918],1509230489585
550,[65350 65688 77801],[68326 55667 68918],1509230489594
551,[65351 65689 77800],[68326 55667 68917],1509230489604
552,[65344 65688 77801],[68332 55667 68918],1509230489614
553,[65350 65687 77800],[68325 55667 68919],1509230489625
554,[65343 65689 77800],[68331 55667 68919],1509230489634
555,[65352 65689 77800],[68325 55667 68918],1509230489644
556,[65341 65688 77799],[68331 55667 68918],1509230489654
557,[65343 65688 77801],[68332 55668 68918],1509230489665
558,[65345 65688 77800],[68331 55667 68919],1509230489675
559,[65352 65687 77800],[68327 55668 68918],1509230489684
560,[65352 65688 77799],[68327 55668 68918],1509230489694
561,[65352 65688 77800],[68327 55668 68918],1509230489704
562,[65351 65688 77800],[68325 55668 68919],1509230489714
563,[65351 65689 77800],[68327 55667 68918],1509230489724
564,[65345 65688 77801],[68332 55668 68918],1509230489734
565,[65343 65688 77799],[68331 55667 68918],1509230489744
566,[65344 65689 77799],[68331 55668 68918],1509230489754
567,[65352 65688 77799],[68326 55668 68918],1509230489764
568,[65354 65689 77800],[68327 55668 68918],1509230489774
569,[65353 65689 77799],[68326 55667 68918],1509230489784
570,[65344 65688 77800],[68331 55668 68918],1509230489794
571,[65353 65689 77800],[68327 55667 68918],1509230489804
572,[65346 65689 77799],[68332 55667 68918],1509230489814
573,[65343 65688 77800],[68332 55667 68917],1509230489824
574,[65344 65688 77801],[68332 55667 68917],1509230489834
575,[65347 65688 77800],[68331 55668 68919],1509230489845
576,[65344 65688 77799],[68332 55668 68918],1509230489856
577,[65350 65689 77799],[68326 55668 68918],1509230489864
578,[65343 65689 77800],[68333 55668 68919],1509230489874
579,[65342 65689 77800],[68333 55667 68918],1509230489884
580,[65344 65689 77801],[68332 55667 68918],1509230489895
581,[65343 65689 77800],[68332 55668 68918],1509230489905
582,[65352 65689 77800],[68325 55667 68919],1509230489914
583,[65340 65688 77800],[68331 55667 68918],1509230489924
584,[65344 65688 77801],[68332 55668 68918],1509230489935
585,[65347 65689 77799],[68332 55668 68919],1509230489945
586,[65343 65688 77799],[68330 55668 68919],1509230489955
587,[65343 65688 77800],[68332 55667 68918],1509230489965
588,[65351 65689 77799],[68327 55668 68919],1509230489974
589,[65344 65688 77800],[68330 55667 68918],1509230489985
590,[65352 65688 77800],[68326 55667 68917],1509230489994
591,[65343 65689 77800],[68331 55667 68918],1509230490004
592,[65351 65688 77799],[68327 55667 68918],1509230490014
593,[65344 65688 77799],[68331 55667 68918],1509230490024
594,[65351 65688 77800],[68326 55667 68917],1509230490034
595,[65344 65688 77800],[68332 55668 68918],1509230490044
596,[65353 65688 77800],[68326 55667 68918],1509230490055
597,[65343 65688 77800],[68331 55667 68919],1509230490064
598,[65342 65688 77799],[68331 55667 68918],1509230490074
599,[65345 65688 77799],[68332 55668 68918],1509230490085
600,[65354 65688 77799],[68326 55667 68918],1509230490095
601,[65344 65688 77800],[68332 55667 68919],1509230490104
602,[65351 65689 77800],[68326 55667 68918],1509230490114
603,[65342 65689 77800],[68332 55668 68919],1509230490125
604,[65350 65689 77799],[68326 55668 68918],1509230490134
605,[65344 65689 77799],[68332 55668 68918],1509230490144
606,[65352 65688 77801],[68326 55668 68919],1509230490154
607,[65343 65689 77800],[68331 55667 68918],1509230490164
608,[65342 65689 77800],[68331 55667 68918],1509230490174
609,[65344 65688 77800],[68332 55667 68918],1509230490184
610,[65342 65688 77800],[68331 55668 68919],1509230490195
611,[65351 65688 77800],[68327 55667 68918],1509230490204
612,[65342 65688 77801],[68333 55668 68919],1509230490215
613,[65345 65689 77800],[68331 55667 68918],1509230490225
614,[65343 65689 77800],[68331 55667 68918],1509230490234
615,[65343 65688 77800],[68331 55668 68918],1509230490244
616,[65343 65688 77800],[68333 55667 68918],1509230490254
617,[65352 65689 77800],[68326 55668 68919],1509230490264
618,[65352 65688 77800],[68326 55668 68918],1509230490274
619,[65353 65688 77800],[68326 55667 68919],1509230490284
620,[65352 65689 77801],[68326 55667 68918],1509230490295
621,[65353 65689 77800],[68325 55667 68918],1509230490304
622,[65352 65688 77800],[68326 55667 68918],1509230490315
623,[65344 65689 77800],[68331 55668 68918],1509230490324
624,[65351 65689 77799],[68327 55667 68917],1509230490335
625,[65343 65688 77800],[68331 55668 68918],1509230490345
626,[65341 65688 77800],[68332 55668 68918],1509230490354
627,[65351 65688 77800],[68325 55667 68918],1509230490365
628,[65351 65688 77800],[68327 55667 68918],1509230490374
629,[65351 65688 77800],[68326 55667 68917],1509230490384
630,[65344 65688 77800],[68331 55668 68918],1509230490394
631,[65344 65689 77799],[68331 55667 68917],1509230490405
632,[65354 65688 77800],[68326 55668 68917],1509230490415
633,[65343 65688 77800],[68332 55667 68918],1509230490424
634,[65352 65689 77799],[68327 55668 68918],1509230490434
635,[65345 65689 77800],[68331 55667 68918],1509230490444
636,[65352 65689 77799],[68327 55667 68918],1509230490455
637,[65344 65688 77799],[68332 55668 68918],1509230490464
638,[65344 65689 77799],[68330 55667 68918],1509230490474
639,[65352 65688 77801],[68326 55667 68918],1509230490485
640,[65352 65687 77800],[68327 55668 68919],1509230490495
641,[65346 65688 77800],[68329 55667 68918],1509230490505
642,[65346 65688 77800],[68331 55667 68918],1509230490515
643,[65344 65688 77801],[68332 55667 68918],1509230490524
644,[65341 65687 77801],[68331 55667 68917],1509230490534
645,[65345 65689 77800],[68332 55667 68917],1509230490545
646,[65351 65688 77799],[68326 55667 68918],1509230490554
647,[65353 65688 77800],[68326 55667 68917],1509230490564
648,[65343 65688 77800],[68331 55667 68918],1509230490574
649,[65342 65689 77801],[68331 55667 68918],1509230490584
650,[65343 65688 77800],[68331 55667 68918],1509230490595
651,[65344 65688 77801],[68331 55668 68917],1509230490604
652,[65344 65689 77800],[68332 55667 68918],1509230490614
653,[65343 65688 77800],[68332 55668 68918],1509230490624
654,[65344 65688 77800],[68333 55667 68919],1509230490635
655,[65352 65688 77800],[68326 55667 68918],1509230490644
656,[65352 65688 77800],[68326 55667 68918],1509230490654
657,[65343 65689 77800],[68332 55667 68919],1509230490664
658,[65343 65688 77800],[68332 55668 68918],1509230490674
659,[65345 65689 77800],[68330 55667 68918],1509230490684
660,[65342 65689 77799],[68331 55668 68918],1509230490694
661,[65342 65689 77799],[68331 55667 68917],1509230490705
662,[65351 65689 77800],[68326 55667 68917],1509230490714
663,[65345 65687 77800],[68331 55667 68918],1509230490725
664,[65342 65688 77800],[68331 55667 68918],1509230490735
665,[65344 65689 77801],[68330 55667 68919],1509230490745
666,[65351 65689 77800],[68326 55667 68918],1509230490754
667,[65352 65687 77800],[68325 55668 68918],1509230490765
668,[65352 65689 77799],[68325 55668 68917],1509230490774
669,[65354 65688 77800],[68325 55667 68918],1509230490785
670,[65351 65688 77799],[68326 55667 68918],1509230490794
671,[65349 65689 77800],[68326 55667 68918],1509230490805
672,[65346 65688 77801],[68330 55667 68917],1509230490814
673,[65345 65688 77801],[68332 55667 68918],1509230490826
674,[65352 65688 77800],[68327 55667 68918],1509230490834
675,[65347 65689 77801],[68331 55667 68918],1509230490844
676,[65343 65688 77800],[68331 55667 68918],1509230490854
677,[65343 65688 77802],[68331 55667 68919],1509230490865
678,[65353 65689 77800],[68326 55667 68918],1509230490874
679,[65351 65689 77800],[68326 55668 68917],1509230490884
680,[65344 65687 77799],[68333 55667 68918],1509230490894
681,[65342 65687 77800],[68331 55667 68919],1509230490904
682,[65351 65689 77800],[68326 55667 68918],1509230490914
683,[65352 65688 77800],[68326 55667 68918],1509230490925
684,[65351 65689 77800],[68327 55667 68918],1509230490934
685,[65352 65688 77800],[68326 55668 68917],1509230490945
686,[65344 65688 77800],[68331 55668 68918],1509230490954
687,[65343 65688 77800],[68331 55667 68917],1509230490964
688,[65351 65688 77800],[68326 55667 68918],1509230490974
689,[65350 65688 77799],[68326 55667 68918],1509230490986
690,[65352 65689 77801],[68326 55667 68918],1509230490994
691,[65344 65688 77800],[68330 55668 68918],1509230491004
692,[65343 65688 77799],[68332 55668 68918],1509230491014
693,[65349 65688 77800],[68326 55667 68918],1509230491024
694,[65344 65688 77800],[68330 55668 68917],1509230491034
695,[65345 65688 77800],[68332 55667 68917],1509230491047
696,[65343 65688 77799],[68331 55668 68918],1509230491054
697,[65354 65689 77800],[68325 55667 68919],1509230491064
698,[65352 65689 77800],[68325 55667 68918],1509230491074
699,[65352 65688 77800],[68327 55667 68918],1509230491084
700,[65344 65689 77802],[68333 55667 68918],1509230491094
701,[65352 65688 77799],[68327 55667 68918],1509230491104
702,[65352 65688 77800],[68326 55667 68918],1509230491114
703,[65352 65687 77800],[68327 55668 68918],1509230491125
704,[65351 65688 77800],[68325 55667 68918],1509230491134
705,[65352 65689 77800],[68325 55667 68918],1509230491144
706,[65344 65688 77800],[68331 55667 68918],1509230491154
707,[65352 65688 77800],[68327 55667 68917],1509230491165
708,[65353 65688 77800],[68325 55668 68918],1509230491174
709,[65343 65687 77800],[68332 55667 68918],1509230491184
710,[65351 65687 77800],[68326 55667 68918],1509230491194
711,[65352 65688 77801],[68325 55667 68918],1509230491205
712,[65352 65688 77799],[68327 55667 68918],1509230491214
713,[65343 65688 77799],[68331 55667 68918],1509230491224
714,[65350 65688 77800],[68326 55668 68918],1509230491234
715,[65351 65688 77800],[68326 55667 68918],1509230491245
716,[65350 65688 77802],[68327 55668 68917],1509230491254
717,[65345 65689 77799],[68330 55667 68918],1509230491264
718,[65352 65689 77800],[68326 55667 68918],1509230491274
719,[65353 65689 77801],[68325 55667 68918],1509230491284
720,[65352 65689 77800],[68326 55668 68918],1509230491294
721,[65343 65689 77800],[68332 55667 68919],1509230491304
722,[65343 65688 77799],[68331 55668 68918],1509230491314
723,[65343 65688 77800],[68332 55667 68918],1509230491324
724,[65351 65689 77799],[68326 55667 68918],1509230491335
725,[65344 65688 77801],[68331 55667 68917],1509230491344
726,[65353 65688 77800],[68327 55668 68919],1509230491354
727,[65344 65688 77800],[68332 55667 68918],1509230491365
728,[65344 65688 77801],[68330 55668 68918],1509230491374
729,[65353 65688 77800],[68327 55668 68918],1509230491384
730,[65342 65689 77800],[68332 55667 68918],1509230491394
731,[65345 65688 77801],[68331 55668 68918],1509230491404
732,[65350 65688 77800],[68327 55667 68918],1509230491414
733,[65353 65688 77800],[68326 55667 68918],1509230491424
734,[65343 65688 77800],[68330 55667 68917],1509230491434
735,[65351 65688 77800],[68326 55667 68917],1509230491444
736,[65344 65689 77800],[68330 55667 68917],1509230491454
737,[65343 65688 77800],[68332 55668 68918],1509230491464
738,[65353 65688 77800],[68326 55668 68918],1509230491474
739,[65351 65688 77801],[68326 55668 68919],1509230491484
740,[65343 65688 77799],[68333 55668 68919],1509230491494
741,[65343 65689 77799],[68331 55667 68918],1509230491505
742,[65343 65689 77799],[68332 55667 68918],1509230491514
743,[65344 65688 77801],[68331 55667 68918],1509230491525
744,[65342 65688 77800],[68332 55668 68919],1509230491534
745,[65350 65688 77799],[68326 55668 68918],1509230491545
746,[65352 65687 77799],[68325 55668 68919],1509230491554
747,[65351 65688 77800],[68326 55668 68919],1509230491564
748,[65354 65688 77801],[68326 55667 68918],1509230491574
749,[65344 65688 77800],[68332 55668 68918],1509230491584
750,[65351 65688 77801],[68326 55668 68917],1509230491595
751,[65352 65688 77799],[68327 55668 68918],1509230491604
752,[65342 65689 77800],[68332 55668 68918],1509230491614
753,[65342 65688 77799],[68332 55668 68918],1509230491624
754,[65343 65688 77801],[68332 55668 68918],1509230491635
755,[65344 65688 77799],[68330 55667 68919],1509230491645
756,[65352 65688 77800],[68326 55668 68918],1509230491655
757,[65350 65689 77799],[68325 55667 68918],1509230491665
758,[65346 65688 77800],[68332 55667 68918],1509230491674
759,[65344 65689 77800],[68330 55667 68917],1509230491685
760,[65350 65690 77800],[68327 55668 68917],1509230491695
761,[65350 65689 77799],[68325 55667 68919],1509230491704
762,[65352 65689 77801],[68326 55667 68918],1509230491715
763,[65352 65688 77800],[68327 55666 68918],1509230491725
764,[65343 65688 77799],[68332 55667 68917],1509230491734
765,[65351 65689 77800],[68327 55667 68919],1509230491744
766,[65351 65688 77800],[68326 55667 68918],1509230491754
767,[65352 65689 77801],[68327 55668 68918],1509230491764
768,[65350 65689 77800],[68327 55667 68918],1509230491774
769,[65353 65688 77799],[68327 55667 68918],1509230491784
770,[65350 65689 77800],[68326 55667 68918],1509230491795
771,[65345 65689 77799],[68332 55667 68919],1509230491804
772,[65353 65688 77800],[68326 55668 68918],1509230491814
773,[65351 65688 77799],[68326 55667 68918],1509230491824
774,[65345 65689 77800],[68331 55667 68918],1509230491834
775,[65352 65688 77800],[68326 55667 68918],1509230491844
776,[65345 65689 77799],[68331 55667 68918],1509230491854
777,[65351 65688 77799],[68326 55668 68919],1509230491864
778,[65343 65688 77800],[68331 55667 68918],1509230491874
779,[65343 65688 77800],[68331 55668 68918],1509230491884
780,[65352 65689 77800],[68326 55668 68917],1509230491894
781,[65353 65689 77799],[68325 55668 68918],1509230491904
782,[65350 65689 77800],[68325 55667 68918],1509230491914
783,[65344 65688 77799],[68332 55668 68918],1509230491924
784,[65351 65688 77800],[68327 55667 68918],1509230491934
785,[65353 65688 77800],[68326 55667 68918],1509230491944
786,[65343 65689 77799],[68333 55668 68917],1509230491954
787,[65350 65688 77800],[68325 55667 68918],1509230491964
788,[65351 65688 77799],[68326 55667 68919],1509230491974
789,[65346 65688 77800],[68331 55668 68918],1509230491984
790,[65353 65688 77799],[68326 55668 68918],1509230491994
791,[65352 65688 77800],[68326 55668 68919],1509230492004
792,[65344 65687 77799],[68332 55667 68918],1509230492014
793,[65353 65688 77801],[68326 55667 68918],1509230492024
794,[65343 65688 77800],[68332 55668 68918],1509230492034
795,[65345 65688 77800],[68332 55667 68919],1509230492044
796,[65342 65688 77800],[68332 55667 68918],1509230492054
797,[65346 65689 77800],[68331 55667 68918],1509230492064
798,[65351 65688 77800],[68326 55667 68918],1509230492074
799,[65348 65688 77800],[68331 55667 68918],1509230492084
800,[65351 65688 77801],[68327 55667 68918],1509230492094
801,[65343 65687 77800],[68332 55668 68918],1509230492104
802,[65341 65688 77799],[68331 55668 68919],1509230492114
803,[65344 65688 77800],[68331 55667 68919],1509230492124
804,[65351 65688 77801],[68328 55668 68919],1509230492135
805,[65341 65688 77801],[68331 55668 68919],1509230492144
806,[65353 65688 77799],[68327 55667 68919],1509230492154
807,[65352 65688 77800],[68326 55667 68918],1509230492164
808,[65344 65689 77801],[68332 55668 68918],1509230492174
809,[65343 65688 77800],[68331 55668 68919],1509230492184
810,[65344 65688 77800],[68330 55668 68918],1509230492194
811,[65343 65689 77800],[68332 55668 68918],1509230492204
812,[65353 65688 77801],[68327 55669 68919],1509230492214
813,[65343 65689 77800],[68330 55668 68918],1509230492224
814,[65343 65688 77800],[68332 55668 68917],1509230492234
815,[65343 65689 77799],[68333 55668 68917],1509230492245
816,[65344 65687 77800],[68332 55668 68918],1509230492254
817,[65351 65688 77800],[68326 55668 68918],1509230492264
818,[65353 65688 77799],[68325 55668 68917],1509230492274
819,[65344 65688 77799],[68331 55668 68918],1509230492284
820,[65352 65688 77800],[68327 55667 68919],1509230492295
821,[65350 65688 77799],[68324 55666 68917],1509230492304
822,[65344 65688 77801],[68331 55667 68918],1509230492314
823,[65352 65689 77800],[68325 55667 68918],1509230492324
824,[65347 65689 77799],[68330 55667 68918],1509230492335
825,[65351 65688 77799],[68326 55667 68917],1509230492344
826,[65343 65689 77800],[68331 55666 68918],1509230492354
827,[65352 65689 77800],[68327 55667 68917],1509230492364
828,[65344 65688 77799],[68332 55667 68917],1509230492374
829,[65352 65689 77800],[68326 55667 68918],1509230492384
830,[65343 65689 77799],[68331 55667 68917],1509230492394
831,[65353 65688 77801],[68326 55667 68918],1509230492405
832,[65345 65688 77800],[68330 55667 68919],1509230492414
833,[65354 65688 77801],[68327 55667 68917],1509230492424
834,[65343 65688 77801],[68333 55667 68918],1509230492434
835,[65343 65689 77799],[68332 55668 68918],1509230492444
836,[65352 65689 77801],[68326 55667 68919],1509230492454
837,[65344 65688 77799],[68332 55667 68918],1509230492464
838,[65344 65689 77801],[68331 55667 68918],1509230492475
839,[65353 65688 77800],[68326 55667 68918],1509230492485
840,[65352 65688 77800],[68327 55667 68919],1509230492495
841,[65343 65688 77800],[68332 55668 68918],1509230492505
842,[65343 65689 77799],[68332 55668 68918],1509230492514
843,[65351 65688 77800],[68326 55667 68918],1509230492524
844,[65345 65689 77801],[68331 55667 68917],1509230492534
845,[65351 65688 77799],[68327 55667 68917],1509230492545
846,[65351 65688 77799],[68326 55667 68918],1509230492554
847,[65344 65689 77799],[68331 55667 68917],1509230492564
848,[65352 65688 77799],[68327 55667 68918],1509230492574
849,[65344 65689 77800],[68331 55667 68919],1509230492584
850,[65351 65688 77800],[68326 55667 68918],1509230492594
851,[65353 65687 77800],[68326 55667 68918],1509230492604
852,[65342 65688 77800],[68331 55668 68917],1509230492614
853,[65351 65689 77799],[68325 55667 68917],1509230492624
854,[65352 65688 77800],[68327 55667 68917],1509230492634
855,[65347 65689 77800],[68331 55667 68918],1509230492644
856,[65344 65688 77800],[68329 55667 68918],1509230492654
857,[65355 65688 77800],[68327 55667 68918],1509230492664
858,[65352 65688 77800],[68326 55667 68918],1509230492677
859,[65345 65688 77799],[68331 55667 68919],1509230492684
860,[65344 65689 77800],[68331 55668 68918],1509230492694
861,[65352 65688 77799],[68326 55667 68918],1509230492704
862,[65345 65688 77799],[68331 55668 68918],1509230492715
863,[65351 65688 77801],[68325 55667 68917],1509230492724
864,[65342 65688 77800],[68331 55667 68918],1509230492734
865,[65353 65688 77799],[68327 55667 68918],1509230492744
866,[65352 65689 77801],[68326 55667 68919],1509230492754
867,[65353 65689 77800],[68325 55667 68919],1509230492765
868,[65344 65689 77799],[68331 55667 68918],1509230492775
869,[65350 65688 77800],[68326 55667 68919],1509230492784
870,[65343 65688 77800],[68332 55667 68918],1509230492796
871,[65351 65688 77800],[68327 55667 68919],1509230492804
872,[65345 65688 77800],[68331 55667 68918],1509230492814
873,[65346 65688 77800],[68332 55668 68919],1509230492824
874,[65352 65689 77799],[68325 55667 68918],1509230492834
875,[65343 65688 77800],[68330 55667 68918],1509230492844
876,[65341 65689 77799],[68331 55667 68919],1509230492854
877,[65343 65688 77801],[68331 55667 68918],1509230492864
878,[65342 65688 77800],[68331 55667 68918],1509230492874
879,[65354 65687 77801],[68326 55667 68918],1509230492885
880,[65342 65689 77801],[68332 55667 68918],1509230492894
881,[65351 65688 77799],[68326 55667 68918],1509230492904
882,[65343 65688 77801],[68333 55667 68918],1509230492915
883,[65344 65688 77799],[68330 55668 68918],1509230492924
884,[65352 65688 77801],[68327 55668 68919],1509230492935
885,[65346 65688 77800],[68332 55668 68919],1509230492945
886,[65352 65687 77800],[68326 55668 68918],1509230492955
887,[65351 65688 77799],[68327 55668 68918],1509230492964
888,[65343 65688 77800],[68331 55668 68918],1509230492975
889,[65342 65688 77800],[68332 55668 68918],1509230492985
890,[65345 65688 77800],[68331 55668 68918],1509230492995
891,[65352 65688 77800],[68325 55668 68918],1509230493004
892,[65343 65688 77799],[68330 55667 68918],1509230493014
893,[65342 65688 77799],[68331 55667 68918],1509230493024
894,[65343 65688 77799],[68332 55667 68918],1509230493034
895,[65343 65689 77801],[68330 55667 68918],1509230493045
896,[65344 65688 77800],[68330 55667 68918],1509230493054
897,[65346 65688 77799],[68330 55666 68917],1509230493064
898,[65344 65689 77800],[68331 55667 68918],1509230493076
899,[65354 65688 77799],[68325 55668 68918],1509230493084
900,[65343 65689 77801],[68332 55667 68917],1509230493094
901,[65354 65689 77799],[68326 55667 68918],1509230493104
902,[65345 65688 77800],[68331 55667 68918],1509230493114
903,[65351 65689 77799],[68327 55667 68918],1509230493125
904,[65351 65688 77800],[68326 55667 68918],1509230493135
905,[65352 65689 77799],[68325 55667 68918],1509230493145
906,[65344 65689 77799],[68331 55667 68918],1509230493155
907,[65352 65688 77799],[68326 55667 68918],1509230493165
908,[65350 65688 77799],[68327 55667 68919],1509230493174
909,[65343 65688 77801],[68332 55667 68918],1509230493185
910,[65352 65689 77800],[68326 55667 68919],1509230493194
911,[65351 65688 77800],[68327 55667 68919],1509230493204
912,[65343 65688 77801],[68332 55668 68917],1509230493214
913,[65352 65688 77799],[68326 55668 68918],1509230493224
914,[65343 65688 77800],[68332 55667 68918],1509230493234
915,[65342 65688 77800],[68331 55667 68917],1509230493245
916,[65344 65688 77801],[68331 55667 68918],1509230493254
917,[65351 65687 77800],[68326 55668 68918],1509230493264
918,[65345 65687 77799],[68331 55667 68919],1509230493274
919,[65351 65689 77799],[68327 55667 68918],1509230493284
920,[65351 65689 77800],[68326 55667 68918],1509230493295
921,[65352 65689 77800],[68326 55667 68918],1509230493304
922,[65351 65688 77799],[68326 55667 68918],1509230493314
923,[65344 65688 77800],[68331 55668 68918],1509230493324
924,[65343 65688 77800],[68331 55667 68917],1509230493334
925,[65343 65688 77800],[68331 55667 68918],1509230493344
926,[65344 65689 77800],[68330 55667 68918],1509230493355
927,[65352 65688 77800],[68326 55667 68918],1509230493364
928,[65343 65688 77800],[68332 55668 68918],1509230493374
929,[65345 65688 77799],[68332 55667 68918],1509230493384
930,[65350 65689 77800],[68327 55668 68918],1509230493394
931,[65353 65689 77799],[68327 55668 68919],1509230493405
932,[65351 65687 77801],[68327 55668 68918],1509230493415
933,[65345 65688 77799],[68331 55668 68918],1509230493424
934,[65345 65688 77800],[68330 55668 68919],1509230493434
935,[65351 65689 77799],[68326 55667 68918],1509230493444
936,[65353 65687 77800],[68326 55667 68917],1509230493454
937,[65345 65687 77799],[68331 55667 68919],1509230493464
938,[65351 65687 77800],[68326 55667 68918],1509230493474
939,[65343 65689 77800],[68331 55667 68918],1509230493485
940,[65350 65688 77800],[68326 55667 68917],1509230493494
941,[65343 65688 77800],[68332 55667 68918],1509230493504
942,[65346 65688 77800],[68329 55668 68917],1509230493515
943,[65351 65688 77801],[68325 55667 68917],1509230493524
944,[65342 65688 77800],[68331 55667 68918],1509230493534
945,[65351 65688 77801],[68327 55667 68917],1509230493545
946,[65352 65689 77800],[68327 55667 68918],1509230493554
947,[65345 65688 77800],[68330 55667 68918],1509230493564
948,[65343 65689 77801],[68331 55667 68917],1509230493574
949,[65342 65688 77800],[68330 55667 68917],1509230493584
950,[65342 65688 77800],[68331 55667 68918],1509230493594
951,[65352 65689 77800],[68326 55667 68917],1509230493604
952,[65353 65689 77800],[68326 55667 68918],1509230493614
953,[65352 65689 77801],[68326 55667 68918],1509230493624
954,[65344 65688 77801],[68330 55668 68918],1509230493634
955,[65351 65688 77800],[68325 55667 68918],1509230493644
956,[65341 65689 77800],[68332 55667 68917],1509230493654
957,[65350 65689 77800],[68327 55667 68918],1509230493665
958,[65353 65688 77800],[68325 55667 68918],1509230493674
959,[65353 65688 77800],[68326 55667 68919],1509230493684
960,[65351 65689 77799],[68327 55668 68918],1509230493694
961,[65351 65689 77800],[68326 55667 68918],1509230493704
962,[65343 65689 77799],[68332 55667 68917],1509230493714
963,[65344 65689 77799],[68330 55667 68918],1509230493724
964,[65346 65690 77800],[68330 55668 68918],1509230493734
965,[65341 65688 77802],[68331 55667 68918],1509230493745
966,[65344 65688 77801],[68331 55667 68918],1509230493754
967,[65353 65689 77800],[68327 55667 68918],1509230493764
968,[65350 65688 77800],[68327 55667 68918],1509230493774
969,[65345 65688 77801],[68331 55667 68916],1509230493784
970,[65343 65689 77801],[68332 55667 68918],1509230493796
971,[65343 65688 77800],[68331 55667 68918],1509230493804
972,[65342 65689 77799],[68331 55667 68918],1509230493814
973,[65354 65688 77800],[68326 55667 68918],1509230493824
974,[65352 65688 77799],[68326 55667 68918],1509230493834
975,[65351 65688 77800],[68325 55667 68918],1509230493844
976,[65344 65689 77799],[68330 55667 68919],1509230493854
977,[65353 65688 77801],[68327 55667 68918],1509230493864
978,[65352 65688 77800],[68327 55667 68918],1509230493874
979,[65343 65688 77800],[68332 55667 68918],1509230493884
980,[65353 65688 77800],[68326 55667 68918],1509230493894
981,[65343 65688 77799],[68331 55667 68919],1509230493904
982,[65344 65689 77801],[68330 55667 68918],1509230493914
983,[65344 65688 77801],[68331 55667 68918],1509230493924
984,[65342 65689 77800],[68332 55667 68918],1509230493934
985,[65345 65688 77800],[68330 55667 68918],1509230493944
986,[65353 65688 77800],[68327 55667 68918],1509230493954
987,[65343 65689 77801],[68332 55667 68918],1509230493965
988,[65344 65688 77800],[68331 55667 68918],1509230493974
989,[65352 65688 77800],[68327 55667 68918],1509230493984
990,[65351 65688 77801],[68327 55668 68917],1509230493995
991,[65345 65688 77800],[68331 55667 68918],1509230494004
992,[65350 65688 77800],[68325 55667 68918],1509230494014
993,[65351 65687 77800],[68327 55667 68918],1509230494025
994,[65353 65688 77799],[68327 55667 68919],1509230494034
995,[65346 65689 77800],[68332 55667 68918],1509230494045
996,[65352 65688 77800],[68326 55668 68919],1509230494055
997,[65351 65689 77799],[68325 55667 68918],1509230494064
