,x,y,time
676,[66149 75763 76598 86156],[43121 35206 69089 43565],1509230668549
677,[66152 75764 76600 86160],[43120 35206 69089 43565],1509230668557
678,[66148 75765 76600 86159],[43122 35205 69089 43566],1509230668568
679,[66148 75763 76599 86158],[43121 35205 69089 43564],1509230668578
680,[66149 75765 76599 86159],[43122 35205 69089 43565],1509230668588
681,[66152 75766 76599 86160],[43119 35205 69089 43566],1509230668598
682,[66151 75764 76599 86159],[43121 35205 69089 43565],1509230668608
683,[66148 75763 76597 86157],[43120 35206 69090 43564],1509230668618
684,[66147 75762 76600 86155],[43123 35206 69090 43564],1509230668628
685,[66149 75763 76598 86157],[43120 35205 69090 43564],1509230668638
686,[66149 75766 76599 86162],[43121 35204 69089 43566],1509230668648
687,[66151 75766 76599 86161],[43120 35204 69089 43566],1509230668658
688,[66149 75763 76601 86158],[43121 35205 69088 43565],1509230668668
689,[66148 75763 76598 86158],[43121 35204 69089 43564],1509230668678
690,[66150 75765 76600 86157],[43121 35205 69089 43565],1509230668688
691,[66152 75765 76599 86158],[43120 35206 69090 43565],1509230668698
692,[66148 75764 76599 86157],[43122 35206 69090 43565],1509230668708
693,[66146 75762 76599 86157],[43122 35205 69089 43563],1509230668718
694,[66146 75764 76599 86159],[43122 35205 69090 43564],1509230668728
695,[66151 75766 76599 86162],[43120 35205 69089 43567],1509230668738
696,[66151 75766 76600 86162],[43121 35205 69090 43565],1509230668748
697,[66150 75764 76598 86158],[43120 35205 69090 43564],1509230668758
698,[66149 75762 76600 86156],[43120 35206 69088 43564],1509230668768
699,[66151 75764 76599 86158],[43121 35207 69089 43564],1509230668778
700,[66149 75764 76598 86158],[43120 35206 69092 43566],1509230668788
701,[66149 75764 76600 86158],[43121 35205 69089 43564],1509230668798
702,[66148 75764 76598 86157],[43122 35205 69090 43565],1509230668808
703,[66150 75765 76598 86158],[43121 35205 69090 43566],1509230668818
704,[66153 75766 76599 86159],[43120 35206 69090 43565],1509230668828
705,[66151 75764 76598 86158],[43120 35205 69090 43564],1509230668838
706,[66148 75763 76600 86156],[43122 35206 69090 43564],1509230668847
707,[66148 75762 76599 86156],[43120 35207 69090 43563],1509230668857
708,[66148 75764 76601 86158],[43121 35205 69089 43565],1509230668867
709,[66149 75764 76599 86159],[43120 35204 69089 43566],1509230668877
710,[66148 75765 76599 86158],[43120 35205 69090 43565],1509230668888
711,[66150 75763 76600 86158],[43120 35205 69089 43564],1509230668898
712,[66152 75765 76601 86159],[43120 35205 69089 43564],1509230668908
713,[66151 75765 76599 86158],[43120 35206 69089 43565],1509230668918
714,[66150 75763 76599 86157],[43121 35206 69090 43566],1509230668928
715,[66149 75763 76600 86157],[43121 35205 69091 43565],1509230668938
716,[66147 75763 76597 86158],[43123 35205 69091 43565],1509230668948
717,[66149 75763 76601 86159],[43121 35205 69089 43564],1509230668958
718,[66151 75765 76600 86158],[43120 35205 69090 43566],1509230668968
719,[66151 75765 76600 86159],[43121 35206 69089 43566],1509230668978
720,[66149 75765 76598 86158],[43122 35206 69090 43565],1509230668988
721,[66150 75763 76598 86157],[43121 35206 69091 43565],1509230668998
722,[66151 75763 76596 86157],[43119 35206 69091 43564],1509230669007
723,[66150 75765 76599 86158],[43121 35207 69090 43564],1509230669017
724,[66150 75763 76598 86158],[43120 35206 69090 43565],1509230669028
725,[66150 75765 76601 86158],[43121 35206 69090 43566],1509230669038
726,[66151 75764 76599 86158],[43121 35206 69090 43565],1509230669047
727,[66150 75765 76601 86158],[43119 35205 69089 43565],1509230669057
728,[66150 75765 76599 86158],[43120 35205 69090 43564],1509230669067
729,[66150 75764 76600 86158],[43121 35206 69090 43565],1509230669077
730,[66150 75763 76598 86156],[43121 35206 69091 43564],1509230669088
731,[66151 75763 76599 86156],[43121 35206 69090 43564],1509230669098
732,[66151 75764 76601 86158],[43120 35205 69089 43564],1509230669108
733,[66151 75765 76601 86158],[43120 35206 69089 43565],1509230669118
734,[66149 75764 76598 86158],[43121 35205 69091 43566],1509230669128
735,[66150 75764 76598 86158],[43120 35205 69090 43565],1509230669137
736,[66150 75764 76599 86157],[43120 35206 69090 43565],1509230669147
737,[66150 75764 76598 86158],[43121 35206 69090 43565],1509230669157
738,[66150 75764 76599 86158],[43121 35206 69091 43564],1509230669167
739,[66149 75763 76600 86157],[43120 35206 69090 43564],1509230669179
740,[66149 75763 76600 86157],[43120 35206 69090 43565],1509230669187
741,[66150 75765 76600 86159],[43120 35205 69090 43566],1509230669198
742,[66150 75766 76600 86159],[43121 35205 69090 43565],1509230669207
743,[66149 75764 76599 86157],[43120 35205 69090 43564],1509230669218
744,[66149 75764 76601 86158],[43121 35205 69089 43564],1509230669228
745,[66150 75764 76599 86158],[43120 35206 69090 43565],1509230669237
746,[66150 75763 76600 86158],[43120 35205 69090 43565],1509230669249
747,[66149 75763 76600 86158],[43119 35205 69090 43564],1509230669257
748,[66149 75763 76599 86157],[43121 35206 69090 43565],1509230669267
749,[66150 75764 76599 86158],[43120 35205 69090 43565],1509230669278
750,[66151 75765 76599 86158],[43120 35205 69091 43565],1509230669288
751,[66151 75764 76601 86160],[43121 35205 69089 43565],1509230669297
752,[66148 75764 76600 86158],[43121 35205 69091 43564],1509230669307
753,[66149 75763 76599 86157],[43121 35206 69090 43563],1509230669318
754,[66149 75763 76598 86157],[43120 35205 69091 43564],1509230669327
755,[66151 75765 76600 86159],[43119 35207 69090 43566],1509230669338
756,[66151 75764 76599 86159],[43119 35206 69091 43565],1509230669347
757,[66150 75764 76598 86157],[43120 35206 69091 43564],1509230669357
758,[66150 75764 76599 86158],[43120 35206 69091 43565],1509230669367
759,[66151 75765 76600 86158],[43119 35206 69090 43565],1509230669378
760,[66149 75765 76597 86159],[43122 35205 69091 43564],1509230669389
761,[66150 75763 76599 86157],[43120 35205 69091 43564],1509230669398
762,[66149 75763 76599 86157],[43121 35206 69090 43565],1509230669408
763,[66150 75763 76602 86157],[43120 35206 69088 43565],1509230669417
764,[66150 75765 76600 86159],[43120 35206 69090 43566],1509230669427
765,[66151 75764 76603 86158],[43120 35206 69089 43565],1509230669437
766,[65895 75750 76609 86427],[43342 35174 69182 43856],1509230669447
767,[65768 75766 76577 86689],[43320 34830 69132 43946],1509230669457
768,[65383 75811 76563 87122],[43479 34360 69132 44237],1509230669467
769,[64928 75829 76553 87525],[43672 33739 69119 44522],1509230669477
770,[64508 75822 76529 87914],[43847 32925 69105 44808],1509230669487
771,[64170 75883 76511 88228],[43987 31976 69095 45043],1509230669497
772,[63938 75919 76499 88435],[44084 30974 69083 45199],1509230669508
773,[63795 75950 76491 88514],[44149 29944 69076 45277],1509230669517
774,[63749 75960 76489 88501],[44165 28829 69069 45272],1509230669527
775,[63806 76010 76492 88400],[44129 27634 69068 45191],1509230669537
776,[63962 76065 76500 88211],[44047 26406 69073 45036],1509230669547
777,[64212 76097 76515 87940],[43934 25199 69077 44831],1509230669557
778,[64562 76153 76539 87587],[43784 23981 69087 44568],1509230669567
779,[65014 76200 76561 87128],[43596 22697 69106 44252],1509230669577
780,[65616 76244 76588 86564],[43358 21334 69131 43877],1509230669587
781,[66400 76256 76620 85884],[43051 19908 69140 43435],1509230669597
782,[67346 76296 76650 85050],[42706 18464 69147 42947],1509230669608
783,[68422 76363 76675 84075],[42341 17057 69129 42419],1509230669617
784,[69481 76363 76658 83123],[41913 15774 68962 41828],1509230669627
785,[69551 76439 76482 83098],[40808 67946 14681 40794],1509230669637
786,[68585 76111 76551 83967],[39095 66046 13787 39359],1509230669647
787,[67819 75564 76627 84530],[37495 64421 13000 38176],1509230669657
788,[68025 75025 76639 84038],[36968 64105 12239 37800],1509230669667
789,[68865 74753 76619 82988],[37118 64537 11559 37768],1509230669677
790,[69246 74951 76492 82588],[37051 64474 11062 37449],1509230669687
791,[68446 75606 76398 83685],[36197 63236 10807 36463],1509230669697
792,[66367 76428 76661 86259],[33900 10861 59825 34056],1509230669708
793,[64797 76481 77625 88262],[30789 11020 55544 30662],1509230669717
794,[64328 76531 78263 89007],[27864 11213 52019 27324],1509230669728
795,[64550 76565 78615 88934],[25985 11444 50065 25091],1509230669738
796,[64713 76618 78709 88746],[25458 11753 49553 24426],1509230669748
797,[64690 76516 78515 88667],[25780 12172 49872 24805],1509230669757
798,[64615 76464 78115 88655],[26231 12665 50523 25625],1509230669767
799,[64626 76405 77678 88612],[26621 13281 51188 26410],1509230669777
800,[64648 76351 77357 88535],[26974 14066 51745 27090],1509230669788
801,[64745 76354 77155 88428],[27365 15004 52311 27700],1509230669797
802,[64830 76324 77087 88335],[27987 15986 53004 28386],1509230669807
803,[64850 76294 77104 88273],[28821 16971 53867 29191],1509230669818
804,[64878 76265 77123 88235],[29815 18076 54886 30146],1509230669828
805,[64930 76238 77166 88234],[30944 19334 56030 31250],1509230669838
806,[65003 76283 77213 88224],[32217 20718 57312 32516],1509230669847
807,[64981 76281 77172 88180],[33601 22232 58724 33941],1509230669857
808,[64940 76215 77071 88091],[35095 23860 60262 35510],1509230669867
809,[64901 76148 76952 87993],[36710 25596 61905 37186],1509230669877
810,[64831 76063 76856 87897],[38417 27407 63624 38976],1509230669887
811,[64723 75971 76776 87803],[40242 29291 65430 40819],1509230669897
812,[64656 75880 76676 87701],[42149 31304 67362 42761],1509230669907
813,[64459 75783 76577 87567],[44009 33437 69205 44703],1509230669918
814,[66143 75663 76698 85752],[43157 35433 69094 43306],1509230669928
815,[68187 75669 76814 83296],[42689 37100 69291 42397],1509230669938
816,[70506 75694 76928],[41975 37911 69338],1509230669947
817,[75604 76938],[38013 69319],1509230669957
818,[69775 75581 76856],[42171 37665 69252],1509230669967
819,[68212 75653 76772 82878],[42560 37061 69195 42129],1509230669978
820,[67197 75677 76699 84384],[42785 36285 69096 42634],1509230669988
821,[66433 75705 76664 85468],[43009 35580 69054 43114],1509230669997
822,[65997 75751 76641 86171],[43143 35027 69030 43427],1509230670007
823,[65745 75824 76654 86648],[43228 34632 69010 43665],1509230670017
824,[65552 75883 76663 86905],[43320 34407 69020 43844],1509230670027
825,[65430 75862 76651 86991],[43382 34307 69025 43934],1509230670037
826,[65377 75851 76649 86976],[43416 34312 69031 43951],1509230670048
827,[65378 75835 76651 86902],[43429 34385 69042 43930],1509230670058
828,[65432 75811 76656 86781],[43412 34501 69051 43866],1509230670068
829,[65509 75773 76664 86642],[43387 34634 69064 43796],1509230670078
830,[65639 75730 76675 86487],[43339 34784 69081 43710],1509230670087
831,[65844 75750 76687 86382],[43264 34946 69092 43638],1509230670098
832,[66047 75812 76698 86271],[43193 35122 69103 43566],1509230670108
833,[66168 75813 76697 86111],[43151 35266 69109 43481],1509230670118
834,[66216 75766 76701 85978],[43132 35340 69108 43412],1509230670127
835,[66226 75734 76702 85914],[43130 35359 69110 43381],1509230670137
836,[66239 75738 76702 85910],[43126 35366 69109 43376],1509230670147
837,[66244 75760 76700 85949],[43120 35363 69106 43391],1509230670157
838,[66217 75777 76700 85998],[43126 35325 69102 43414],1509230670167
839,[66165 75770 76698 86043],[43141 35268 69100 43438],1509230670177
840,[66117 75759 76693 86080],[43160 35227 69099 43460],1509230670187
841,[66095 75761 76693 86111],[43167 35211 69096 43478],1509230670197
842,[66079 75770 76696 86140],[43172 35191 69093 43492],1509230670207
843,[66067 75769 76695 86154],[43176 35171 69093 43500],1509230670217
844,[66056 75764 76694 86152],[43180 35165 69093 43499],1509230670227
845,[66065 75763 76695 86144],[43179 35179 69095 43497],1509230670237
846,[66077 75769 76694 86141],[43176 35189 69097 43495],1509230670247
847,[66079 75767 76696 86140],[43174 35188 69096 43493],1509230670258
848,[66076 75760 76695 86129],[43174 35190 69098 43489],1509230670267
849,[66074 75757 76695 86123],[43177 35194 69096 43487],1509230670278
850,[66079 75764 76695 86131],[43176 35197 69096 43490],1509230670288
851,[66081 75769 76695 86143],[43173 35187 69096 43494],1509230670297
852,[66076 75767 76694 86141],[43175 35185 69096 43493],1509230670307
853,[66074 75762 76693 86132],[43177 35190 69096 43491],1509230670318
854,[66076 75763 76695 86132],[43176 35193 69096 43490],1509230670327
855,[66081 75765 76696 86138],[43173 35189 69097 43492],1509230670337
856,[66076 75762 76695 86135],[43176 35186 69098 43491],1509230670347
857,[66073 75758 76695 86128],[43178 35193 69096 43489],1509230670357
858,[66077 75763 76695 86132],[43176 35191 69096 43490],1509230670367
859,[66082 75768 76697 86142],[43174 35187 69096 43494],1509230670377
860,[66081 75768 76696 86141],[43173 35188 69096 43493],1509230670387
861,[66077 75763 76694 86129],[43177 35193 69097 43489],1509230670397
862,[66075 75761 76695 86129],[43176 35192 69097 43490],1509230670407
863,[66078 75763 76692 86136],[43174 35188 69098 43492],1509230670417
864,[66078 75764 76694 86137],[43175 35189 69098 43491],1509230670427
865,[66075 75763 76694 86133],[43176 35190 69097 43491],1509230670437
866,[66076 75763 76697 86134],[43176 35189 69095 43490],1509230670447
867,[66080 75767 76695 86139],[43175 35188 69097 43492],1509230670457
868,[66082 75769 76695 86140],[43174 35188 69097 43492],1509230670467
869,[66077 75764 76694 86135],[43176 35190 69097 43491],1509230670477
870,[66074 75761 76694 86132],[43177 35189 69098 43490],1509230670487
871,[66074 75762 76695 86134],[43176 35188 69097 43491],1509230670497
872,[66078 75764 76696 86138],[43175 35189 69097 43491],1509230670507
873,[66079 75765 76695 86136],[43175 35189 69096 43491],1509230670517
874,[66077 75765 76695 86135],[43175 35190 69097 43491],1509230670528
875,[66078 75765 76695 86137],[43175 35188 69097 43491],1509230670538
876,[66079 75766 76694 86136],[43175 35190 69097 43492],1509230670548
877,[66079 75764 76695 86136],[43175 35191 69097 43491],1509230670557
878,[66075 75763 76696 86134],[43176 35189 69097 43490],1509230670567
879,[66076 75761 76696 86133],[43176 35189 69096 43490],1509230670577
880,[66077 75763 76695 86135],[43176 35190 69097 43491],1509230670587
881,[66079 75766 76696 86136],[43175 35190 69096 43491],1509230670597
882,[66079 75765 76697 86138],[43176 35187 69095 43491],1509230670607
883,[66077 75764 76694 86134],[43175 35189 69096 43491],1509230670617
884,[66078 75763 76697 86134],[43175 35191 69095 43491],1509230670627
885,[66078 75765 76694 86136],[43174 35191 69097 43491],1509230670637
886,[66079 75764 76694 86135],[43175 35189 69098 43491],1509230670647
887,[66076 75763 76695 86134],[43175 35189 69097 43490],1509230670657
888,[66076 75763 76695 86133],[43175 35190 69097 43490],1509230670667
889,[66078 75765 76696 86137],[43175 35189 69097 43491],1509230670677
890,[66078 75765 76696 86139],[43175 35189 69096 43492],1509230670687
891,[66078 75765 76696 86136],[43175 35189 69096 43491],1509230670697
892,[66076 75764 76696 86134],[43176 35190 69096 43491],1509230670707
893,[66077 75764 76694 86135],[43175 35190 69098 43490],1509230670717
894,[66079 75765 76696 86136],[43175 35189 69097 43491],1509230670728
895,[66078 75763 76695 86133],[43175 35190 69098 43490],1509230670737
896,[66076 75762 76694 86133],[43176 35190 69097 43490],1509230670747
897,[66075 75763 76697 86135],[43177 35189 69097 43491],1509230670757
898,[66077 75765 76696 86137],[43175 35188 69096 43492],1509230670767
899,[66079 75766 76694 86137],[43175 35189 69097 43492],1509230670777
900,[66078 75764 76695 86135],[43175 35189 69096 43492],1509230670787
901,[66076 75763 76695 86134],[43176 35189 69097 43491],1509230670798
902,[66077 75762 76695 86134],[43175 35190 69098 43490],1509230670807
903,[66077 75763 76695 86135],[43175 35190 69097 43491],1509230670817
904,[66077 75764 76695 86135],[43175 35190 69098 43491],1509230670828
905,[66076 75763 76696 86135],[43176 35188 69097 43491],1509230670838
906,[66077 75764 76693 86137],[43175 35189 69098 43491],1509230670847
907,[66079 75766 76694 86137],[43175 35189 69097 43491],1509230670858
908,[66077 75765 76695 86136],[43175 35189 69097 43491],1509230670868
909,[66077 75763 76695 86134],[43175 35190 69097 43491],1509230670877
910,[66077 75762 76696 86133],[43176 35190 69097 43491],1509230670887
911,[66077 75762 76698 86134],[43175 35189 69096 43490],1509230670897
912,[66078 75765 76695 86135],[43175 35189 69097 43491],1509230670907
913,[66078 75765 76697 86136],[43175 35189 69096 43492],1509230670917
914,[66077 75765 76694 86136],[43175 35189 69097 43492],1509230670928
915,[66078 75764 76696 86136],[43175 35189 69096 43491],1509230670938
916,[66079 75764 76695 86134],[43174 35190 69097 43490],1509230670948
917,[66078 75764 76696 86134],[43175 35190 69097 43490],1509230670957
918,[66077 75763 76696 86134],[43175 35190 69098 43489],1509230670967
919,[66076 75762 76695 86134],[43176 35190 69098 43490],1509230670978
920,[66078 75764 76697 86135],[43176 35189 69096 43491],1509230670987
921,[66078 75765 76695 86137],[43176 35189 69097 43491],1509230670997
922,[66079 75765 76694 86137],[43175 35189 69098 43491],1509230671007
923,[66077 75764 76698 86135],[43175 35189 69097 43491],1509230671017
924,[66077 75763 76695 86134],[43175 35190 69097 43491],1509230671028
925,[66078 75764 76695 86135],[43176 35190 69099 43491],1509230671038
926,[66076 75763 76695 86135],[43175 35189 69097 43490],1509230671047
927,[66076 75763 76695 86134],[43175 35189 69098 43491],1509230671057
928,[66076 75764 76695 86136],[43176 35189 69098 43490],1509230671067
929,[66078 75765 76694 86136],[43174 35189 69097 43491],1509230671077
930,[66079 75764 76694 86136],[43175 35189 69097 43491],1509230671087
931,[66078 75764 76696 86135],[43174 35190 69097 43491],1509230671098
932,[66077 75763 76695 86134],[43175 35190 69098 43490],1509230671108
933,[66077 75763 76696 86134],[43175 35190 69098 43491],1509230671118
934,[66077 75764 76695 86135],[43175 35189 69098 43491],1509230671127
935,[66076 75764 76693 86135],[43176 35189 69099 43490],1509230671137
936,[66078 75764 76695 86135],[43175 35189 69097 43491],1509230671148
937,[66078 75765 76694 86135],[43175 35190 69098 43491],1509230671158
938,[66077 75764 76694 86137],[43175 35190 69099 43492],1509230671167
939,[66078 75763 76696 86135],[43175 35190 69098 43491],1509230671179
940,[66079 75763 76698 86135],[43175 35191 69097 43490],1509230671188
941,[66078 75763 76697 86134],[43174 35190 69098 43490],1509230671197
942,[66076 75763 76695 86135],[43176 35190 69098 43491],1509230671207
943,[66078 75764 76695 86134],[43175 35189 69098 43491],1509230671217
944,[66077 75763 76693 86136],[43175 35190 69098 43491],1509230671227
945,[66077 75764 76694 86137],[43175 35189 69099 43491],1509230671237
946,[66078 75765 76695 86137],[43175 35189 69098 43491],1509230671247
947,[66078 75763 76697 86136],[43175 35190 69097 43490],1509230671257
948,[66077 75764 76696 86135],[43175 35189 69098 43490],1509230671267
949,[66076 75763 76697 86134],[43174 35189 69097 43490],1509230671277
950,[66077 75764 76695 86135],[43174 35190 69098 43490],1509230671288
951,[66078 75763 76695 86135],[43175 35190 69097 43491],1509230671298
952,[66077 75764 76698 86136],[43176 35189 69097 43491],1509230671308
953,[66076 75764 76694 86137],[43176 35188 69098 43492],1509230671317
954,[66078 75765 76697 86137],[43175 35189 69096 43491],1509230671327
955,[66078 75764 76696 86135],[43175 35190 69097 43492],1509230671337
956,[66076 75763 76696 86135],[43175 35190 69097 43491],1509230671347
957,[66076 75762 76695 86134],[43176 35190 69098 43490],1509230671358
958,[66078 75763 76693 86135],[43175 35190 69100 43490],1509230671367
959,[66078 75764 76697 86136],[43174 35190 69097 43491],1509230671378
960,[66078 75764 76695 86136],[43174 35189 69097 43491],1509230671388
961,[65847 75739 76705 86400],[43376 35160 69181 43764],1509230671398
962,[65717 75802 76683 86655],[43361 34822 69133 43856],1509230671408
963,[65334 75802 76664 87082],[43521 34351 69134 44140],1509230671418
964,[64884 75822 76647 87487],[43713 33738 69121 44421],1509230671428
965,[64480 75824 76627 87880],[43883 32935 69105 44706],1509230671437
966,[64159 75882 76613 88212],[44018 31994 69096 44949],1509230671447
967,[63929 75922 76600 88425],[44114 31000 69086 45110],1509230671457
968,[63783 75944 76592 88510],[44184 29977 69079 45186],1509230671468
969,[63735 75957 76589 88503],[44203 28878 69076 45185],1509230671477
970,[63795 75997 76593 88415],[44163 27698 69075 45112],1509230671487
971,[63956 76062 76604 88250],[44080 26499 69078 44979],1509230671497
972,[64206 76101 76615 87997],[43963 25307 69084 44782],1509230671507
973,[64538 76136 76636 87652],[43819 24095 69092 44527],1509230671517
974,[64974 76156 76658 87214],[43633 22826 69111 44220],1509230671527
975,[65556 76187 76687 86682],[43396 21491 69133 43863],1509230671540
976,[66294 76256 76716 86040],[43104 20120 69145 43450],1509230671547
977,[67187 76300 76743 85258],[42778 18735 69152 42991],1509230671557
978,[68243 76325 76769 84329],[42419 17349 69146 42487],1509230671568
979,[69331 76365 76776 83344],[42057 16037 69053 41935],1509230671578
980,[69617 76424 76563 83065],[41108 14912 68243 41028],1509230671588
981,[68771 76207 76485 83779],[39513 66513 13995 39689],1509230671598
982,[67886 75664 76557 84419],[37847 64790 13206 38451],1509230671608
983,[67892 75080 76601 84124],[37131 64235 12485 37953],1509230671618
984,[68626 74694 76605 83161],[37200 64585 11836 37914],1509230671628
985,[69168 74766 76510 82563],[37261 64702 11339 37723],1509230671637
986,[68492 75317 76414 83474],[36498 63620 11083 36861],1509230671647
987,[66365 76270 76418 86049],[34172 60251 11111 34535],1509230671657
988,[64756 76470 77218 88141],[30992 11252 55949 31183],1509230671668
989,[64314 76525 77907 88979],[28018 11459 52372 27821],1509230671678
990,[64555 76573 78341 88946],[26113 11707 50352 25509],1509230671687
991,[64747 76611 78553 88774],[25599 12017 49798 24756],1509230671698
992,[64713 76527 78446 88684],[25955 12425 50109 25075],1509230671708
993,[64621 76461 78114 88658],[26452 12907 50749 25850],1509230671717
994,[64613 76391 77718 88604],[26883 13521 51419 26619],1509230671727
995,[64636 76348 77397 88519],[27241 14293 51979 27293],1509230671738
996,[64716 76353 77183 88416],[27623 15218 52542 27911],1509230671747
997,[64821 76321 77092 88328],[28217 16210 53231 28606],1509230671757
998,[64864 76293 77067 88270],[29006 17202 54075 29407],1509230671767
999,[64896 76273 77065 88230],[29977 18304 55085 30372],1509230671777
1000,[64935 76245 77097 88225],[31102 19551 56225 31480],1509230671787
1001,[64999 76251 77155 88212],[32382 20932 57504 32733],1509230671798
1002,[64972 76256 77138 88169],[33781 22439 58916 34144],1509230671807
1003,[64932 76203 77069 88091],[35293 24057 60460 35709],1509230671817
1004,[64899 76155 76971 87999],[36915 25793 62106 37388],1509230671827
1005,[64840 76068 76879 87908],[38630 27628 63830 39173],1509230671838
1006,[64743 75991 76801 87818],[40462 29532 65647 41041],1509230671847
1007,[64664 75906 76717 87731],[42389 31533 67576 42989],1509230671857
1008,[64547 75818 76680 87563],[44061 33651 69220 44697],1509230671867
1009,[66282 75704 76787 85608],[43159 35588 69100 43228],1509230671877
1010,[68419 75624 76892 83007],[42655 37211 69292 42293],1509230671887
1011,[70446 75694 77039],[42058 37981 69355],1509230671898
1012,[75566 76992],[37978 69297],1509230671907
1013,[69441 75626 76909],[42275 37556 69235],1509230671917
1014,[67997 75643 76834 83253],[42654 36914 69185 42268],1509230671927
1015,[67055 75703 76771 84615],[42861 36150 69085 42738],1509230671938
1016,[66346 75731 76736 85596],[43071 35496 69045 43170],1509230671949
1017,[65921 75766 76711 86239],[43207 34982 69022 43461],1509230671959
1018,[65662 75813 76715 86656],[43296 34603 69005 43675],1509230671967
1019,[65494 75855 76713 86911],[43371 34378 69010 43852],1509230671977
1020,[65389 75844 76703 87009],[43421 34278 69018 43955],1509230671988
1021,[65354 75842 76704 86992],[43446 34289 69024 43968],1509230671997
1022,[65368 75831 76706 86921],[43455 34369 69038 43949],1509230672007
1023,[65436 75815 76712 86790],[43435 34501 69048 43879],1509230672017
1024,[65526 75785 76721 86633],[43411 34657 69065 43802],1509230672027
1025,[65670 75749 76732 86467],[43362 34824 69080 43703],1509230672038
1026,[65865 75751 76741 86343],[43291 35001 69091 43626],1509230672048
1027,[66051 75800 76752 86216],[43226 35165 69100 43550],1509230672058
1028,[66172 75798 76756 86079],[43184 35293 69107 43476],1509230672067
1029,[66225 75767 76756 85959],[43165 35363 69108 43414],1509230672078
1030,[66239 75743 76757 85896],[43160 35389 69109 43382],1509230672087
1031,[66246 75748 76759 85898],[43156 35393 69107 43382],1509230672098
1032,[66244 75767 76757 85947],[43153 35372 69103 43401],1509230672108
1033,[66207 75772 76754 85995],[43162 35329 69099 43422],1509230672122
1034,[66153 75763 76751 86028],[43180 35282 69098 43442],1509230672127
1035,[66108 75756 76748 86064],[43197 35248 69095 43461],1509230672137
1036,[66088 75763 76746 86102],[43204 35223 69094 43483],1509230672147
1037,[66076 75771 76748 86136],[43208 35199 69092 43498],1509230672158
1038,[66059 75768 76748 86144],[43214 35187 69091 43503],1509230672168
1039,[66048 75762 76747 86139],[43218 35185 69091 43501],1509230672178
1040,[66057 75764 76750 86135],[43216 35192 69091 43501],1509230672188
1041,[66069 75770 76749 86138],[43212 35199 69093 43502],1509230672202
1042,[66074 75767 76748 86131],[43211 35204 69095 43499],1509230672208
1043,[66067 75759 76747 86118],[43213 35206 69096 43495],1509230672217
1044,[66068 75760 76749 86116],[43214 35208 69094 43493],1509230672227
1045,[66075 75766 76750 86126],[43210 35207 69094 43496],1509230672238
1046,[66074 75770 76747 86133],[43210 35202 69095 43499],1509230672248
1047,[66069 75765 76748 86129],[43212 35200 69093 43498],1509230672258
1048,[66064 75763 76747 86124],[43215 35203 69094 43497],1509230672268
1049,[66069 75765 76748 86128],[43213 35203 69095 43498],1509230672278
1050,[66070 75766 76750 86131],[43211 35202 69095 43498],1509230672287
1051,[66066 75763 76748 86126],[43213 35202 69094 43496],1509230672298
1052,[66066 75760 76747 86120],[43215 35205 69095 43495],1509230672308
1053,[66070 75765 76749 86126],[43212 35204 69094 43498],1509230672318
1054,[66073 75769 76749 86133],[43210 35202 69094 43498],1509230672328
1055,[66072 75767 76749 86129],[43212 35204 69094 43498],1509230672338
1056,[66068 75763 76750 86124],[43213 35204 69093 43496],1509230672348
1057,[66069 75763 76749 86124],[43213 35204 69094 43496],1509230672357
1058,[66071 75764 76750 86128],[43212 35204 69094 43498],1509230672368
1059,[66070 75764 76749 86126],[43212 35204 69094 43497],1509230672382
1060,[66067 75763 76748 86124],[43214 35202 69094 43497],1509230672387
1061,[66069 75764 76749 86126],[43213 35203 69094 43497],1509230672397
1062,[66072 75768 76750 86131],[43211 35203 69095 43499],1509230672407
1063,[66073 75767 76748 86130],[43211 35202 69094 43498],1509230672418
1064,[66069 75764 76746 86125],[43212 35204 69096 43496],1509230672428
1065,[66067 75762 76748 86123],[43213 35205 69095 43496],1509230672438
1066,[66069 75764 76748 86125],[43212 35204 69096 43496],1509230672448
1067,[66071 75765 76749 86127],[43211 35203 69094 43498],1509230672457
1068,[66070 75766 76749 86128],[43212 35204 69096 43498],1509230672467
1069,[66069 75765 76748 86127],[43214 35203 69094 43498],1509230672477
1070,[66070 75766 76749 86129],[43212 35202 69094 43497],1509230672488
1071,[66071 75766 76749 86128],[43211 35204 69094 43498],1509230672497
1072,[66069 75764 76750 86126],[43212 35204 69093 43497],1509230672507
1073,[66067 75763 76748 86124],[43214 35204 69095 43496],1509230672517
1074,[66068 75763 76749 86125],[43213 35203 69096 43496],1509230672527
1075,[66070 75765 76747 86127],[43212 35204 69096 43497],1509230672537
1076,[66071 75766 76748 86128],[43211 35203 69094 43499],1509230672547
1077,[66069 75765 76749 86127],[43212 35201 69094 43496],1509230672559
1078,[66068 75763 76748 86125],[43213 35203 69095 43497],1509230672567
1079,[66070 75764 76750 86128],[43212 35203 69095 43497],1509230672578
1080,[66071 75766 76748 86130],[43212 35203 69095 43498],1509230672588
1081,[66068 75764 76749 86125],[43213 35204 69094 43498],1509230672597
1082,[66066 75763 76748 86125],[43214 35203 69095 43497],1509230672607
1083,[66069 75764 76749 86126],[43212 35203 69094 43497],1509230672617
1084,[66070 75766 76750 86129],[43212 35203 69094 43498],1509230672629
1085,[66069 75766 76748 86128],[43212 35203 69094 43497],1509230672638
