,x,y,time
753,[66074 75623 76763 86105],[43223 35293 69110 43485],1509231405987
754,[66075 75626 76766 86109],[43223 35292 69109 43485],1509231405996
755,[66075 75627 76765 86111],[43223 35291 69107 43486],1509231406006
756,[66074 75625 76765 86111],[43223 35291 69108 43486],1509231406016
757,[66074 75626 76763 86109],[43223 35291 69110 43485],1509231406026
758,[66075 75625 76761 86108],[43224 35291 69110 43485],1509231406035
759,[66073 75624 76764 86106],[43223 35292 69108 43485],1509231406046
760,[66074 75624 76763 86107],[43223 35292 69109 43485],1509231406056
761,[66074 75624 76764 86106],[43223 35291 69109 43485],1509231406066
762,[66074 75625 76762 86109],[43224 35290 69110 43485],1509231406076
763,[66075 75627 76766 86110],[43223 35291 69108 43486],1509231406086
764,[66075 75628 76763 86110],[43223 35291 69109 43487],1509231406096
765,[66075 75626 76763 86107],[43223 35291 69110 43486],1509231406106
766,[66073 75626 76764 86107],[43224 35292 69109 43485],1509231406116
767,[66074 75625 76762 86106],[43223 35291 69111 43484],1509231406126
768,[66074 75624 76765 86109],[43224 35292 69108 43486],1509231406136
769,[66075 75625 76765 86107],[43223 35291 69108 43485],1509231406146
770,[66074 75625 76762 86109],[43223 35292 69109 43487],1509231406156
771,[66075 75626 76765 86109],[43223 35291 69108 43486],1509231406166
772,[66075 75627 76762 86111],[43223 35291 69110 43486],1509231406176
773,[66076 75626 76762 86111],[43223 35291 69110 43485],1509231406186
774,[66073 75627 76762 86110],[43224 35291 69110 43486],1509231406196
775,[66073 75624 76763 86107],[43224 35291 69110 43485],1509231406206
776,[66074 75624 76763 86107],[43223 35291 69109 43486],1509231406215
777,[66074 75626 76763 86110],[43223 35292 69110 43487],1509231406225
778,[66076 75626 76764 86110],[43223 35291 69109 43487],1509231406236
779,[66076 75625 76762 86109],[43223 35291 69110 43486],1509231406246
780,[66075 75625 76762 86109],[43223 35291 69110 43486],1509231406257
781,[66074 75625 76763 86108],[43223 35291 69109 43485],1509231406269
782,[66076 75626 76761 86110],[43223 35292 69111 43487],1509231406276
783,[66074 75625 76765 86107],[43224 35291 69109 43484],1509231406286
784,[66073 75622 76764 86108],[43223 35292 69109 43486],1509231406296
785,[66074 75626 76762 86109],[43224 35291 69110 43485],1509231406306
786,[66074 75626 76764 86111],[43223 35291 69108 43487],1509231406316
787,[66075 75626 76764 86111],[43223 35290 69109 43486],1509231406326
788,[66075 75625 76762 86109],[43224 35291 69109 43487],1509231406336
789,[66074 75626 76764 86109],[43223 35290 69109 43485],1509231406346
790,[66075 75625 76765 86109],[43224 35291 69109 43486],1509231406356
791,[66074 75625 76762 86109],[43222 35290 69110 43485],1509231406366
792,[66074 75624 76762 86108],[43223 35291 69109 43486],1509231406376
793,[66074 75626 76763 86108],[43223 35291 69109 43485],1509231406386
794,[66075 75626 76763 86110],[43223 35290 69109 43487],1509231406396
795,[66075 75628 76763 86110],[43222 35290 69109 43486],1509231406406
796,[66073 75626 76763 86110],[43223 35290 69109 43488],1509231406415
797,[66073 75626 76764 86108],[43223 35291 69110 43485],1509231406425
798,[66074 75624 76762 86109],[43224 35291 69111 43486],1509231406436
799,[66074 75625 76764 86108],[43223 35291 69109 43486],1509231406446
800,[66073 75625 76761 86109],[43223 35291 69111 43487],1509231406456
801,[66075 75626 76764 86108],[43223 35291 69108 43485],1509231406466
802,[66075 75626 76764 86110],[43224 35290 69109 43487],1509231406476
803,[66076 75627 76764 86108],[43223 35290 69109 43486],1509231406486
804,[66074 75627 76762 86110],[43223 35290 69110 43487],1509231406496
805,[66074 75625 76762 86109],[43223 35291 69111 43485],1509231406506
806,[66074 75624 76762 86109],[43224 35291 69110 43486],1509231406516
807,[66074 75625 76763 86109],[43223 35290 69109 43485],1509231406526
808,[66074 75625 76765 86111],[43224 35291 69109 43487],1509231406536
809,[66073 75626 76765 86111],[43223 35290 69107 43485],1509231406546
810,[65907 75624 76782 86277],[43380 35282 69182 43681],1509231406558
811,[65764 75603 76757 86532],[43398 35031 69150 43790],1509231406566
812,[65379 75662 76744 86983],[43568 34560 69154 44087],1509231406576
813,[64952 75683 76733 87399],[43747 33977 69139 44367],1509231406586
814,[64541 75683 76710 87802],[43922 33212 69124 44655],1509231406596
815,[64195 75709 76693 88148],[44068 32285 69113 44904],1509231406606
816,[63950 75777 76680 88386],[44172 31294 69101 45078],1509231406616
817,[63803 75791 76671 88508],[44239 30278 69092 45178],1509231406626
818,[63744 75827 76666 88524],[44262 29197 69087 45200],1509231406636
819,[63784 75850 76668 88457],[44236 28026 69086 45140],1509231406646
820,[63918 75921 76678 88300],[44163 26820 69089 45011],1509231406656
821,[64146 75945 76688 88061],[44055 25616 69092 44823],1509231406666
822,[64470 75993 76706 87738],[43912 24420 69101 44587],1509231406676
823,[64891 76027 76728 87326],[43730 23172 69117 44297],1509231406686
824,[65448 76066 76751 86816],[43500 21845 69139 43950],1509231406696
825,[66160 76099 76781 86195],[43212 20454 69156 43545],1509231406706
826,[67028 76174 76808 85441],[42885 19056 69164 43090],1509231406716
827,[68038 76204 76834 84535],[42528 17664 69153 42593],1509231406726
828,[69138 76225 76867 83550],[42191 16336 69099 42063],1509231406736
829,[69705 76300 76670 83060],[41379 15172 68502 41280],1509231406746
830,[69058 76285 76403 83621],[39898 66955 14223 40016],1509231406756
831,[68061 75762 76485 84401],[38126 65087 13437 38680],1509231406766
832,[67792 75145 76512 84355],[37149 64200 12716 37995],1509231406776
833,[68447 74713 76492 83444],[37143 64479 12033 37934],1509231406786
834,[69192 74691 76456 82581],[37348 64811 11466 37853],1509231406796
835,[68882 75131 76322 83052],[36818 64112 11119 37190],1509231406806
836,[66833 76048 76233 85519],[34756 61133 11066 35148],1509231406816
837,[64992 76321 77062 87848],[31678 11283 56813 31887],1509231406826
838,[64288 76384 77853 88908],[28564 11532 52924 28354],1509231406836
839,[64447 76404 78365 88920],[26374 11749 50540 25692],1509231406846
840,[64706 76427 78645 88728],[25588 12018 49748 24612],1509231406856
841,[64739 76462 78623 88672],[25826 12371 49969 24815],1509231406866
842,[64643 76369 78306 88673],[26393 12883 50590 25597],1509231406876
843,[64609 76285 77868 88659],[26846 13457 51306 26475],1509231406886
844,[64644 76270 77470 88565],[27228 14192 51928 27217],1509231406896
845,[64680 76210 77199 88456],[27556 15089 52475 27862],1509231406906
846,[64779 76164 77067 88334],[28107 16103 53129 28516],1509231406915
847,[64844 76157 77023 88262],[28867 17129 53953 29300],1509231406926
848,[64868 76138 77035 88223],[29822 18197 54942 30246],1509231406936
849,[64893 76132 77066 88206],[30935 19414 56075 31338],1509231406946
850,[64951 76112 77113 88219],[32189 20773 57338 32572],1509231406955
851,[64978 76113 77140 88200],[33589 22261 58740 33959],1509231406966
852,[64933 76105 77084 88125],[35087 23873 60255 35488],1509231406976
853,[64879 76024 76987 88028],[36681 25591 61880 37151],1509231406986
854,[64848 75958 76880 87941],[38389 27423 63601 38927],1509231406996
855,[64770 75869 76791 87850],[40191 29323 65401 40799],1509231407007
856,[64673 75781 76709 87758],[42106 31307 67307 42740],1509231407016
857,[64490 75689 76635 87630],[43993 33412 69191 44727],1509231407026
858,[66086 75580 76747 85871],[43219 35452 69108 43383],1509231407036
859,[68028 75489 76880 83460],[42785 37136 69298 42486],1509231407046
860,[70399 75494 76989],[42092 38079 69362],1509231407056
861,[75476 76989],[38184 69310],1509231407067
862,[69711 75393 76912],[42210 37709 69242],1509231407076
863,[68145 75545 76841 83009],[42628 37128 69208 42205],1509231407086
864,[67161 75527 76760 84428],[42835 36339 69116 42673],1509231407096
865,[66423 75549 76722 85477],[43044 35634 69068 43115],1509231407109
866,[65975 75622 76697 86187],[43183 35108 69040 43452],1509231407116
867,[65701 75664 76694 86645],[43275 34711 69022 43691],1509231407126
868,[65521 75727 76694 86923],[43353 34458 69028 43868],1509231407136
869,[65408 75743 76686 87043],[43404 34343 69030 43969],1509231407146
870,[65360 75729 76686 87039],[43435 34334 69035 43991],1509231407156
871,[65362 75724 76686 86973],[43449 34409 69049 43981],1509231407166
872,[65419 75709 76692 86851],[43436 34532 69059 43921],1509231407176
873,[65509 75669 76697 86704],[43412 34687 69075 43848],1509231407186
874,[65627 75628 76706 86521],[43371 34846 69088 43744],1509231407196
875,[65797 75586 76717 86358],[43314 35019 69102 43650],1509231407206
876,[66010 75616 76724 86238],[43239 35205 69117 43578],1509231407216
877,[66180 75688 76735 86104],[43177 35366 69122 43500],1509231407226
878,[66267 75665 76738 85983],[43149 35460 69126 43434],1509231407236
879,[66287 75630 76740 85898],[43141 35489 69126 43389],1509231407246
880,[66280 75604 76741 85861],[43144 35501 69125 43371],1509231407256
881,[66271 75607 76737 85877],[43145 35494 69121 43379],1509231407266
882,[66246 75624 76736 85936],[43149 35458 69118 43406],1509231407275
883,[66205 75633 76733 85999],[43159 35397 69114 43430],1509231407286
884,[66152 75624 76731 86037],[43179 35352 69112 43452],1509231407296
885,[66117 75619 76730 86067],[43190 35328 69108 43472],1509231407307
886,[66094 75622 76726 86101],[43200 35304 69109 43494],1509231407316
887,[66078 75630 76727 86130],[43202 35276 69106 43503],1509231407325
888,[66066 75627 76726 86144],[43208 35263 69107 43514],1509231407335
889,[66067 75627 76728 86138],[43209 35272 69106 43511],1509231407346
890,[66070 75624 76726 86130],[43210 35281 69109 43510],1509231407356
891,[66079 75624 76727 86124],[43204 35283 69108 43503],1509231407367
892,[66081 75625 76730 86124],[43205 35286 69110 43504],1509231407376
893,[66086 75624 76730 86116],[43202 35293 69109 43501],1509231407386
894,[66087 75623 76729 86113],[43204 35299 69110 43501],1509231407396
895,[66087 75624 76729 86115],[43202 35293 69109 43499],1509231407406
896,[66083 75625 76729 86123],[43205 35287 69110 43503],1509231407416
897,[66083 75625 76728 86123],[43203 35285 69108 43501],1509231407426
898,[66078 75626 76729 86125],[43207 35288 69109 43506],1509231407436
899,[66078 75624 76728 86124],[43205 35284 69108 43504],1509231407446
900,[66074 75622 76728 86127],[43208 35282 69110 43505],1509231407456
901,[66077 75621 76728 86121],[43205 35285 69109 43502],1509231407466
902,[66081 75624 76728 86120],[43205 35290 69111 43504],1509231407477
903,[66085 75627 76726 86122],[43203 35289 69110 43504],1509231407486
904,[66082 75625 76728 86122],[43204 35289 69110 43504],1509231407496
905,[66082 75623 76727 86120],[43204 35289 69109 43501],1509231407508
906,[66080 75625 76729 86120],[43206 35290 69110 43505],1509231407516
907,[66079 75622 76727 86120],[43204 35285 69108 43501],1509231407525
908,[66072 75622 76728 86125],[43208 35283 69110 43506],1509231407536
909,[66076 75621 76728 86124],[43206 35284 69109 43504],1509231407546
910,[66077 75626 76728 86124],[43207 35286 69110 43506],1509231407556
911,[66081 75623 76728 86123],[43205 35287 69109 43501],1509231407566
912,[66081 75625 76727 86123],[43205 35287 69109 43504],1509231407576
913,[66083 75626 76727 86122],[43204 35289 69110 43504],1509231407586
914,[66081 75623 76727 86120],[43206 35290 69110 43504],1509231407596
915,[66080 75621 76727 86116],[43205 35288 69109 43500],1509231407606
916,[66078 75622 76726 86119],[43206 35288 69111 43502],1509231407616
917,[66081 75624 76728 86123],[43205 35289 69109 43503],1509231407626
918,[66081 75625 76730 86122],[43206 35290 69109 43505],1509231407636
919,[66080 75625 76726 86120],[43203 35284 69108 43500],1509231407646
920,[66075 75624 76729 86125],[43209 35284 69110 43505],1509231407656
921,[66080 75626 76728 86126],[43205 35284 69109 43506],1509231407666
922,[66078 75626 76729 86125],[43207 35285 69110 43505],1509231407676
923,[66077 75620 76729 86119],[43206 35286 69109 43502],1509231407686
924,[66076 75620 76729 86119],[43207 35287 69111 43502],1509231407696
925,[66082 75623 76729 86122],[43205 35289 69108 43503],1509231407706
926,[66084 75628 76728 86125],[43204 35288 69109 43504],1509231407716
927,[66082 75625 76729 86122],[43203 35287 69109 43504],1509231407727
928,[66078 75624 76728 86121],[43207 35287 69111 43503],1509231407736
929,[66080 75623 76725 86121],[43205 35287 69111 43502],1509231407746
930,[66080 75626 76728 86123],[43206 35287 69110 43503],1509231407756
931,[66081 75623 76728 86122],[43204 35286 69110 43503],1509231407766
932,[66077 75622 76727 86122],[43207 35287 69111 43503],1509231407776
933,[66080 75621 76729 86119],[43205 35288 69109 43502],1509231407787
934,[66082 75626 76730 86122],[43205 35288 69109 43504],1509231407796
935,[66084 75625 76729 86124],[43204 35287 69109 43505],1509231407806
936,[66080 75625 76728 86120],[43207 35288 69110 43505],1509231407816
937,[66079 75622 76729 86116],[43205 35286 69108 43501],1509231407826
938,[66076 75622 76729 86124],[43208 35285 69111 43504],1509231407836
939,[66078 75625 76728 86125],[43206 35284 69110 43506],1509231407846
940,[66076 75625 76725 86124],[43207 35286 69113 43505],1509231407856
941,[66077 75620 76728 86119],[43206 35287 69110 43501],1509231407866
942,[66079 75623 76730 86120],[43207 35288 69110 43502],1509231407876
943,[66083 75626 76727 86123],[43204 35288 69109 43504],1509231407886
944,[66082 75626 76727 86124],[43204 35288 69110 43504],1509231407896
945,[66080 75621 76727 86119],[43206 35289 69110 43503],1509231407906
946,[66078 75621 76729 86117],[43207 35289 69109 43503],1509231407916
947,[66081 75621 76729 86118],[43204 35287 69108 43500],1509231407928
948,[66076 75623 76729 86122],[43208 35286 69110 43505],1509231407936
949,[66078 75623 76732 86124],[43206 35285 69107 43505],1509231407946
950,[66077 75625 76729 86124],[43207 35286 69108 43505],1509231407956
951,[66080 75624 76728 86121],[43204 35286 69108 43503],1509231407966
952,[66080 75627 76731 86121],[43206 35287 69108 43503],1509231407976
953,[66079 75623 76729 86121],[43203 35286 69108 43501],1509231407986
954,[66076 75622 76728 86122],[43208 35287 69111 43503],1509231407996
955,[66079 75622 76730 86121],[43207 35286 69109 43503],1509231408007
956,[66079 75625 76732 86124],[43207 35287 69109 43504],1509231408016
957,[66079 75621 76727 86121],[43205 35285 69110 43500],1509231408026
958,[66078 75625 76730 86122],[43207 35286 69110 43504],1509231408036
959,[66080 75624 76728 86125],[43205 35286 69110 43504],1509231408046
960,[66081 75626 76730 86124],[43205 35287 69108 43505],1509231408056
961,[66081 75622 76728 86120],[43205 35288 69110 43503],1509231408066
962,[66077 75622 76727 86119],[43207 35288 69111 43503],1509231408076
963,[66080 75621 76729 86119],[43204 35288 69109 43501],1509231408086
964,[66080 75624 76729 86122],[43207 35287 69111 43504],1509231408096
965,[66080 75623 76728 86123],[43205 35286 69111 43504],1509231408106
966,[66079 75626 76729 86123],[43207 35287 69111 43505],1509231408116
967,[66081 75623 76727 86122],[43205 35286 69111 43503],1509231408126
968,[66080 75625 76730 86121],[43205 35287 69110 43504],1509231408136
969,[66082 75623 76729 86121],[43204 35288 69109 43502],1509231408146
970,[66079 75622 76730 86121],[43206 35289 69111 43503],1509231408156
971,[66077 75620 76729 86118],[43205 35286 69109 43501],1509231408166
972,[66077 75624 76732 86123],[43207 35286 69110 43504],1509231408177
973,[66081 75624 76727 86125],[43205 35285 69111 43505],1509231408186
974,[66081 75626 76727 86125],[43206 35285 69111 43504],1509231408196
975,[66079 75622 76729 86121],[43204 35287 69109 43503],1509231408206
976,[66079 75623 76731 86120],[43207 35288 69109 43504],1509231408216
977,[66081 75623 76730 86121],[43205 35287 69108 43501],1509231408226
978,[66079 75625 76732 86122],[43207 35287 69109 43502],1509231408236
979,[66080 75621 76729 86122],[43205 35287 69110 43503],1509231408246
980,[66079 75624 76731 86120],[43206 35286 69109 43503],1509231408256
981,[66081 75623 76729 86121],[43204 35287 69110 43503],1509231408266
982,[66081 75625 76730 86123],[43205 35287 69108 43504],1509231408276
983,[66082 75624 76727 86122],[43204 35288 69111 43504],1509231408286
984,[66080 75623 76729 86120],[43207 35288 69111 43504],1509231408296
985,[66079 75622 76729 86119],[43204 35287 69109 43501],1509231408306
986,[66080 75624 76728 86121],[43206 35287 69111 43503],1509231408316
987,[66080 75622 76728 86122],[43205 35287 69111 43503],1509231408326
988,[66080 75624 76728 86123],[43205 35287 69110 43503],1509231408337
989,[66082 75623 76729 86121],[43205 35288 69109 43504],1509231408346
990,[66080 75624 76729 86122],[43206 35288 69110 43504],1509231408356
991,[66080 75623 76728 86120],[43205 35285 69109 43502],1509231408366
992,[66077 75624 76731 86123],[43207 35286 69110 43504],1509231408376
993,[66078 75622 76729 86122],[43205 35286 69110 43503],1509231408386
994,[66079 75624 76730 86123],[43206 35287 69109 43504],1509231408396
995,[66080 75622 76728 86120],[43204 35288 69111 43502],1509231408406
996,[66079 75623 76731 86119],[43207 35288 69110 43503],1509231408416
997,[66081 75622 76728 86121],[43205 35287 69109 43502],1509231408426
998,[66078 75624 76729 86122],[43207 35286 69110 43503],1509231408436
999,[66079 75623 76730 86123],[43205 35286 69110 43504],1509231408446
1000,[66079 75624 76728 86123],[43207 35286 69110 43503],1509231408456
1001,[66080 75620 76729 86119],[43205 35287 69109 43502],1509231408466
1002,[66080 75624 76729 86121],[43207 35288 69110 43503],1509231408476
1003,[66080 75623 76728 86121],[43205 35287 69110 43503],1509231408486
1004,[66081 75624 76729 86122],[43205 35288 69110 43503],1509231408496
1005,[65918 75620 76741 86286],[43356 35280 69179 43702],1509231408506
1006,[65772 75602 76722 86539],[43375 35031 69149 43807],1509231408516
1007,[65385 75660 76705 86986],[43549 34566 69157 44107],1509231408526
1008,[64961 75680 76692 87396],[43728 33988 69142 44384],1509231408536
1009,[64549 75681 76671 87799],[43901 33227 69127 44672],1509231408546
1010,[64206 75715 76655 88146],[44046 32303 69115 44920],1509231408556
1011,[63955 75779 76645 88384],[44150 31317 69100 45091],1509231408566
1012,[63800 75788 76633 88499],[44220 30303 69093 45192],1509231408576
1013,[63737 75819 76631 88517],[44246 29224 69085 45213],1509231408586
1014,[63772 75844 76633 88453],[44221 28060 69084 45156],1509231408596
1015,[63901 75920 76639 88301],[44153 26859 69090 45025],1509231408606
1016,[64124 75940 76648 88063],[44045 25661 69095 44845],1509231408616
1017,[64446 75993 76670 87744],[43903 24469 69100 44611],1509231408626
1018,[64859 76030 76690 87331],[43726 23224 69116 44321],1509231408636
1019,[65403 76075 76712 86820],[43500 21901 69138 43975],1509231408646
1020,[66115 76103 76743 86205],[43214 20515 69153 43571],1509231408656
1021,[66977 76143 76767 85450],[42889 19099 69163 43115],1509231408666
1022,[67996 76226 76795 84554],[42531 17700 69158 42616],1509231408676
1023,[69116 76224 76831 83572],[42205 16369 69113 42087],1509231408686
1024,[69724 76286 76666 83032],[41434 15203 68565 41332],1509231408696
1025,[69079 76299 76402 83593],[39966 67021 14265 40069],1509231408706
1026,[68043 75773 76486 84389],[38179 65138 13479 38730],1509231408716
1027,[67773 75145 76512 84370],[37177 64222 12760 38027],1509231408726
1028,[68410 74698 76493 83470],[37153 64484 12073 37961],1509231408738
1029,[69177 74653 76463 82594],[37353 64828 11504 37890],1509231408746
1030,[68901 75067 76329 83010],[36860 64178 11153 37253],1509231408756
1031,[66855 75966 76221 85456],[34820 61236 11093 35244],1509231408766
1032,[64998 76320 76947 87811],[31731 11312 56924 32015],1509231408776
1033,[64284 76382 77725 88889],[28595 11585 53022 28505],1509231408786
1034,[64441 76396 78236 88920],[26384 11797 50621 25831],1509231408796
1035,[64709 76421 78539 88732],[25594 12070 49817 24726],1509231408806
1036,[64750 76453 78568 88686],[25836 12411 50027 24904],1509231408816
1037,[64655 76398 78294 88687],[26418 12923 50634 25655],1509231408826
1038,[64623 76289 77891 88673],[26882 13499 51340 26509],1509231408836
1039,[64658 76260 77520 88587],[27274 14226 51966 27226],1509231408846
1040,[64697 76215 77263 88482],[27626 15111 52520 27872],1509231408856
1041,[64807 76197 77117 88352],[28167 16145 53178 28535],1509231408866
1042,[64854 76173 77037 88253],[28942 17227 54012 29342],1509231408876
1043,[64862 76126 77009 88213],[29912 18295 55022 30320],1509231408886
1044,[64867 76107 77000 88178],[31017 19502 56159 31429],1509231408896
1045,[64928 76072 77023 88181],[32268 20858 57430 32681],1509231408906
1046,[64964 76078 77056 88186],[33638 22337 58822 34066],1509231408916
1047,[64948 76109 77034 88146],[35136 23949 60342 35596],1509231408926
1048,[64897 76023 76959 88050],[36750 25679 61975 37253],1509231408936
1049,[64844 75951 76871 87939],[38481 27517 63707 39028],1509231408946
1050,[64766 75871 76780 87844],[40310 29452 65528 40908],1509231408957
1051,[64663 75774 76693 87755],[42232 31429 67434 42872],1509231408966
1052,[64472 75675 76633 87616],[44075 33527 69205 44783],1509231408976
1053,[66178 75559 76750 85771],[43189 35546 69096 43335],1509231408986
1054,[68217 75487 76875 83299],[42740 37244 69295 42447],1509231408996
1055,[70343 75506 76999],[42177 38132 69374],1509231409006
1056,[70264 75469 76934],[42086 38049 69278],1509231409016
1057,[68941 75353 76854 82031],[42381 37366 69197 41844],1509231409027
1058,[67569 75520 76795 83812],[42799 36793 69173 42524],1509231409036
1059,[66798 75591 76729 85020],[42936 35997 69077 42925],1509231409046
1060,[66192 75579 76698 85947],[43123 35300 69050 43353],1509231409056
1061,[65823 75642 76686 86536],[43246 34830 69032 43656],1509231409066
1062,[65572 75731 76703 86848],[43348 34513 69025 43821],1509231409076
1063,[65401 75743 76697 87004],[43411 34351 69022 43936],1509231409086
1064,[65319 75732 76694 87055],[43460 34299 69030 44004],1509231409097
1065,[65307 75741 76697 87032],[43479 34335 69036 44011],1509231409106
1066,[65341 75718 76701 86967],[43471 34412 69048 43985],1509231409116
1067,[65418 75698 76704 86855],[43444 34521 69062 43923],1509231409126
1068,[65526 75668 76712 86712],[43411 34668 69081 43844],1509231409136
1069,[65696 75618 76722 86543],[43352 34847 69095 43736],1509231409146
1070,[65879 75619 76735 86349],[43294 35076 69107 43638],1509231409157
1071,[66043 75652 76743 86155],[43240 35289 69115 43536],1509231409167
1072,[66160 75636 76747 86001],[43198 35408 69124 43450],1509231409176
1073,[66238 75616 76753 85907],[43168 35461 69126 43394],1509231409186
1074,[66290 75598 76754 85869],[43149 35495 69127 43369],1509231409196
1075,[66308 75621 76751 85847],[43144 35526 69125 43361],1509231409208
1076,[66280 75612 76750 85865],[43149 35509 69119 43367],1509231409216
1077,[66227 75612 76749 85909],[43165 35452 69116 43388],1509231409226
1078,[66184 75601 76745 85980],[43176 35384 69114 43418],1509231409236
1079,[66160 75623 76746 86032],[43184 35356 69110 43446],1509231409246
1080,[66127 75627 76741 86063],[43197 35338 69112 43468],1509231409256
1081,[66092 75626 76741 86087],[43207 35306 69107 43479],1509231409266
1082,[66070 75615 76741 86119],[43217 35273 69108 43494],1509231409276
1083,[66071 75626 76740 86130],[43215 35267 69107 43499],1509231409286
1084,[66076 75629 76741 86130],[43217 35282 69109 43503],1509231409296
1085,[66076 75630 76740 86120],[43217 35285 69109 43499],1509231409306
1086,[66072 75620 76741 86118],[43218 35280 69110 43497],1509231409316
1087,[66076 75620 76740 86115],[43216 35281 69110 43494],1509231409326
1088,[66085 75623 76741 86110],[43215 35294 69110 43496],1509231409336
1089,[66085 75626 76741 86109],[43214 35296 69110 43495],1509231409347
1090,[66079 75621 76742 86112],[43216 35287 69110 43495],1509231409356
1091,[66078 75622 76739 86116],[43214 35279 69109 43493],1509231409366
1092,[66078 75625 76741 86121],[43218 35286 69110 43500],1509231409376
1093,[66080 75626 76741 86119],[43216 35287 69109 43499],1509231409386
1094,[66075 75620 76741 86116],[43216 35283 69109 43496],1509231409396
1095,[66076 75617 76743 86110],[43215 35283 69108 43494],1509231409406
1096,[66082 75621 76741 86110],[43215 35291 69110 43494],1509231409416
1097,[66086 75624 76741 86112],[43213 35295 69110 43495],1509231409426
1098,[66082 75624 76740 86115],[43216 35288 69112 43496],1509231409436
1099,[66079 75620 76741 86110],[43214 35284 69108 43493],1509231409446
1100,[66078 75622 76743 86114],[43217 35288 69110 43497],1509231409456
1101,[66082 75624 76742 86118],[43215 35288 69110 43497],1509231409466
1102,[66078 75623 76740 86117],[43216 35285 69111 43496],1509231409476
1103,[66076 75615 76742 86109],[43216 35285 69109 43493],1509231409486
1104,[66078 75620 76742 86112],[43216 35289 69111 43495],1509231409495
1105,[66085 75623 76743 86116],[43214 35289 69109 43496],1509231409506
1106,[66082 75625 76741 86117],[43214 35287 69110 43496],1509231409516
1107,[66079 75622 76740 86116],[43215 35285 69110 43495],1509231409526
1108,[66078 75622 76742 86114],[43217 35288 69110 43496],1509231409536
1109,[66081 75621 76741 86112],[43214 35287 69108 43494],1509231409546
1110,[66076 75622 76744 86116],[43218 35285 69110 43496],1509231409556
1111,[66076 75619 76740 86114],[43216 35284 69111 43495],1509231409566
1112,[66078 75621 76742 86112],[43217 35288 69109 43496],1509231409576
1113,[66081 75623 76741 86115],[43215 35288 69110 43496],1509231409586
1114,[66081 75624 76742 86117],[43214 35287 69110 43497],1509231409596
1115,[66081 75623 76742 86116],[43215 35286 69108 43497],1509231409606
1116,[66078 75622 76740 86113],[43217 35288 69111 43496],1509231409617
1117,[66078 75619 76742 86109],[43214 35286 69107 43492],1509231409627
1118,[66073 75619 76743 86116],[43218 35285 69110 43496],1509231409636
1119,[66079 75620 76743 86117],[43215 35286 69109 43496],1509231409645
1120,[66080 75622 76742 86115],[43214 35287 69110 43496],1509231409656
1121,[66080 75620 76739 86113],[43215 35288 69112 43496],1509231409667
1122,[66078 75621 76741 86115],[43216 35286 69110 43496],1509231409676
1123,[66081 75623 76742 86116],[43213 35285 69108 43494],1509231409686
1124,[66076 75623 76743 86117],[43217 35285 69110 43497],1509231409696
1125,[66078 75619 76741 86115],[43216 35285 69110 43496],1509231409706
1126,[66076 75620 76741 86114],[43217 35286 69111 43496],1509231409716
1127,[66079 75619 76740 86113],[43216 35287 69110 43495],1509231409726
1128,[66080 75623 76740 86114],[43215 35287 69111 43497],1509231409736
1129,[66081 75621 76741 86114],[43214 35287 69110 43497],1509231409746
1130,[66080 75621 76741 86115],[43215 35287 69109 43496],1509231409756
1131,[66080 75622 76741 86116],[43215 35287 69109 43496],1509231409766
1132,[66078 75622 76742 86117],[43216 35287 69110 43497],1509231409776
1133,[66079 75619 76742 86113],[43215 35287 69109 43494],1509231409786
1134,[66077 75620 76743 86112],[43215 35288 69110 43495],1509231409798
1135,[66079 75619 76741 86112],[43215 35287 69110 43495],1509231409806
1136,[66079 75622 76741 86115],[43216 35288 69111 43497],1509231409816
1137,[66080 75622 76739 86114],[43215 35286 69110 43496],1509231409826
1138,[66079 75622 76741 86115],[43217 35286 69111 43497],1509231409836
1139,[66080 75620 76741 86116],[43215 35286 69110 43496],1509231409846
1140,[66078 75622 76743 86116],[43215 35287 69110 43497],1509231409856
1141,[66078 75620 76740 86113],[43214 35285 69110 43493],1509231409866
1142,[66075 75620 76741 86113],[43218 35286 69110 43495],1509231409876
1143,[66079 75620 76740 86114],[43216 35287 69109 43496],1509231409886
1144,[66079 75623 76742 86115],[43216 35287 69110 43496],1509231409896
1145,[66081 75621 76740 86115],[43214 35286 69110 43496],1509231409906
1146,[66080 75622 76743 86115],[43215 35287 69109 43496],1509231409916
1147,[66082 75621 76741 86113],[43215 35287 69110 43495],1509231409926
1148,[66080 75623 76740 86114],[43215 35287 69110 43496],1509231409937
1149,[66080 75619 76742 86114],[43216 35288 69110 43495],1509231409946
1150,[66078 75620 76740 86111],[43216 35289 69111 43495],1509231409956
1151,[66079 75619 76744 86110],[43215 35286 69109 43493],1509231409966
1152,[66078 75622 76741 86117],[43217 35287 69110 43495],1509231409976
1153,[66080 75622 76742 86119],[43215 35285 69109 43497],1509231409986
1154,[66080 75624 76742 86119],[43215 35286 69109 43498],1509231409996
1155,[66079 75619 76742 86114],[43215 35287 69109 43495],1509231410006
1156,[66080 75620 76740 86113],[43216 35288 69110 43495],1509231410018
1157,[66081 75619 76741 86113],[43215 35289 69111 43496],1509231410026
1158,[66079 75621 76744 86114],[43216 35288 69110 43496],1509231410036
1159,[66078 75619 76742 86111],[43216 35286 69108 43494],1509231410046
